AGEP,PINCP,POVPIP
17,7300.0,501
67,63800.0,442
11,N,231
9,N,N
33,27500.0,398
52,62000.0,356
65,1300.0,501
56,30000.0,161
9,N,501
42,56000.0,501
79,9300.0,N
1,N,30
41,50000.0,381
68,45800.0,301
18,60.0,N
34,125000.0,501
63,8700.0,329
4,N,501
78,128200.0,501
69,14400.0,361
12,N,145
29,70000.0,501
43,0.0,225
26,22200.0,86
52,50000.0,501
39,16000.0,92
69,7900.0,501
6,N,391
46,0.0,0
54,30000.0,117
43,24000.0,501
30,121100.0,501
82,15800.0,394
7,N,326
35,59200.0,443
3,N,489
26,120000.0,501
24,5000.0,389
26,57000.0,440
75,18400.0,501
32,4940.0,501
17,0.0,360
7,N,270
73,418000.0,501
61,19400.0,220
51,4300.0,362
15,0.0,149
32,9000.0,68
59,0.0,0
70,8400.0,66
21,0.0,N
31,53000.0,404
3,N,437
60,49000.0,480
48,20000.0,501
71,15600.0,128
58,40000.0,352
46,36000.0,433
18,8000.0,490
20,32000.0,N
19,0.0,N
17,700.0,501
13,N,501
54,210000.0,501
55,30500.0,232
24,0.0,198
18,15500.0,N
0,N,501
70,7100.0,157
29,50000.0,378
28,2400.0,18
85,16800.0,N
27,48200.0,501
27,73380.0,501
80,16400.0,135
25,43500.0,330
19,0.0,N
48,24000.0,341
11,N,199
53,0.0,0
33,30000.0,227
46,150000.0,501
72,98500.0,501
22,0.0,482
39,40000.0,266
15,0.0,159
67,202000.0,501
45,100000.0,501
14,N,N
59,13300.0,229
31,44000.0,333
18,4000.0,39
22,50000.0,501
9,N,501
17,7300.0,151
37,4110.0,103
50,0.0,171
37,0.0,166
9,N,257
11,N,142
66,8400.0,501
10,N,82
3,N,63
64,51100.0,168
71,78000.0,501
54,0.0,0
1,N,191
52,59000.0,501
88,8900.0,190
14,N,463
47,17300.0,N
33,45000.0,501
6,N,316
48,576000.0,501
13,N,501
70,9500.0,78
61,9300.0,71
26,0.0,331
62,0.0,N
44,130000.0,501
22,0.0,283
62,46700.0,354
75,22100.0,224
20,7200.0,501
68,30600.0,501
66,52930.0,435
56,440000.0,501
26,46200.0,330
11,N,476
41,60000.0,454
2,N,501
36,76000.0,501
40,70000.0,430
69,12600.0,501
6,N,501
5,N,501
35,25000.0,189
74,35300.0,288
60,0.0,461
56,51000.0,501
65,23400.0,400
40,54000.0,501
50,45800.0,348
60,220000.0,501
27,4100.0,78
89,23000.0,205
67,52000.0,427
50,0.0,184
58,12000.0,501
11,N,252
22,23000.0,291
63,25120.0,501
58,20000.0,352
21,0.0,187
53,100000.0,501
1,N,501
58,26000.0,197
55,178100.0,501
61,0.0,129
66,141500.0,501
60,24900.0,189
49,40000.0,366
55,35000.0,464
59,3500.0,317
50,24800.0,501
74,8420.0,501
4,N,142
40,20300.0,256
29,26000.0,106
32,0.0,0
33,200000.0,501
19,0.0,N
33,82000.0,501
42,50000.0,501
0,N,501
32,65000.0,371
40,0.0,123
25,62000.0,305
2,N,501
29,70000.0,501
59,21900.0,173
10,N,501
50,50000.0,381
43,5500.0,501
22,42000.0,370
63,18400.0,140
13,N,501
31,3000.0,N
53,199500.0,501
53,11300.0,138
45,0.0,199
37,12000.0,91
52,0.0,N
77,0.0,0
51,263500.0,501
69,262000.0,501
43,60000.0,448
35,30000.0,221
18,3100.0,N
46,0.0,0
0,N,365
75,44100.0,362
74,83500.0,501
76,397300.0,501
65,75000.0,501
48,300000.0,501
60,0.0,59
84,57800.0,501
79,188170.0,501
73,35900.0,357
28,0.0,48
31,132000.0,501
70,53100.0,396
19,0.0,N
4,N,467
66,85000.0,501
33,16000.0,335
45,38000.0,494
41,144100.0,501
72,3300.0,27
38,7400.0,501
70,13000.0,447
16,0.0,144
63,75000.0,501
68,12000.0,98
77,9200.0,76
46,80000.0,501
7,N,232
23,31400.0,226
50,70000.0,501
60,349000.0,501
66,36000.0,311
67,12500.0,37
69,13000.0,447
82,21000.0,189
9,N,186
63,107500.0,501
46,82000.0,501
64,72000.0,501
80,21650.0,178
59,140000.0,501
70,32300.0,266
54,50000.0,501
39,24000.0,183
54,0.0,256
9,N,501
76,24900.0,314
46,52000.0,453
8,N,231
42,0.0,0
20,20000.0,501
30,15900.0,140
4,N,177
82,104000.0,501
20,25000.0,189
51,451500.0,501
33,52000.0,257
38,19000.0,439
15,0.0,23
27,8600.0,61
67,10500.0,158
21,29000.0,219
54,120000.0,501
44,43000.0,501
16,0.0,210
68,16800.0,118
24,8200.0,N
21,4800.0,35
35,20000.0,77
30,8000.0,60
45,10000.0,38
34,90000.0,501
35,50000.0,501
50,9400.0,51
43,250000.0,501
23,0.0,24
23,70300.0,501
60,36000.0,434
43,0.0,501
1,N,501
41,160050.0,501
76,6500.0,501
20,0.0,180
55,39000.0,296
24,40000.0,317
54,50000.0,367
65,22000.0,501
62,120000.0,501
41,0.0,423
0,N,7
13,N,117
66,4400.0,N
72,44700.0,366
35,61000.0,443
28,50400.0,379
89,29000.0,244
25,0.0,83
37,15200.0,114
63,10600.0,81
2,N,321
31,36600.0,208
56,0.0,23
28,45000.0,340
23,10000.0,48
45,44500.0,501
44,21000.0,118
55,1200.0,0
53,11000.0,84
12,N,501
95,11900.0,N
17,500.0,99
41,0.0,164
33,44000.0,501
1,N,501
35,100000.0,490
66,42200.0,501
5,N,337
28,500.0,501
4,N,133
8,N,174
84,52300.0,432
38,92000.0,N
8,N,161
17,0.0,501
47,22000.0,162
21,4800.0,34
4,N,92
34,8500.0,244
25,80000.0,501
49,20500.0,152
43,32000.0,100
13,N,16
62,45200.0,501
25,70000.0,501
89,17500.0,143
61,40800.0,501
68,23200.0,355
38,0.0,456
55,552000.0,501
64,44000.0,501
52,12000.0,212
13,N,85
27,70000.0,468
35,113000.0,440
55,80000.0,501
20,500.0,3
21,13000.0,501
89,5700.0,N
12,N,501
54,305200.0,501
65,8200.0,68
34,0.0,N
9,N,501
73,12000.0,98
67,12000.0,297
19,10000.0,N
10,N,501
62,40000.0,304
38,203000.0,501
12,N,65
32,158000.0,501
76,78200.0,501
84,9600.0,127
57,953000.0,501
72,94200.0,501
63,100500.0,501
19,0.0,N
22,8920.0,67
5,N,501
7,N,177
33,28600.0,188
3,N,285
59,25000.0,191
23,9600.0,501
62,45000.0,501
66,4400.0,N
50,35000.0,308
58,20000.0,249
87,48400.0,341
53,0.0,501
67,28000.0,282
15,0.0,196
26,35500.0,268
40,0.0,9
40,31200.0,395
4,N,501
20,7000.0,N
51,29060.0,347
31,32000.0,124
35,100000.0,501
19,100000.0,501
17,2500.0,359
28,30060.0,501
60,119600.0,501
30,60000.0,456
43,98000.0,501
55,50000.0,501
21,58000.0,501
78,18000.0,149
57,200000.0,501
69,192000.0,501
19,10000.0,92
68,62000.0,501
53,420000.0,501
57,167900.0,501
22,0.0,N
21,0.0,0
6,N,16
62,24000.0,183
63,0.0,0
8,N,258
15,0.0,90
13,N,342
68,75000.0,501
27,55000.0,416
44,43000.0,501
29,79000.0,501
29,20000.0,338
24,76000.0,501
35,240000.0,501
54,100000.0,501
22,4600.0,34
84,33860.0,273
38,203000.0,N
5,N,35
24,12000.0,92
60,20000.0,277
57,11200.0,N
55,40700.0,313
55,32000.0,193
19,2500.0,260
31,68000.0,501
17,5000.0,362
32,68000.0,501
49,76000.0,501
46,19900.0,421
39,56000.0,423
38,10700.0,201
58,67000.0,501
7,N,501
11,N,192
36,36000.0,105
42,0.0,501
56,150000.0,501
66,10000.0,501
58,11600.0,472
63,100000.0,501
59,228200.0,501
42,0.0,N
63,52020.0,393
49,0.0,338
4,N,501
5,N,324
22,46000.0,346
10,N,45
45,516000.0,501
1,N,106
30,39300.0,298
68,13100.0,189
20,1900.0,12
13,N,501
35,35600.0,368
72,99500.0,501
56,4200.0,31
77,177100.0,501
8,N,284
48,125000.0,501
67,75030.0,454
38,100000.0,337
12,N,489
47,15000.0,459
24,20000.0,501
1,N,124
20,7000.0,N
62,8700.0,41
16,0.0,501
7,N,501
46,57500.0,435
20,8800.0,N
94,8900.0,117
18,73000.0,N
68,86200.0,501
11,N,501
63,160000.0,501
73,67700.0,501
40,15000.0,117
32,26000.0,197
21,6000.0,45
65,10000.0,396
21,14000.0,113
62,500.0,3
41,141000.0,501
78,16700.0,138
65,20100.0,165
7,N,501
78,23100.0,191
4,N,489
29,45000.0,350
74,18600.0,353
11,N,87
91,127000.0,501
20,5000.0,37
34,50000.0,379
41,610000.0,501
42,161000.0,501
50,15000.0,431
38,10180.0,430
66,283500.0,501
63,5000.0,37
72,32200.0,266
20,700.0,N
55,284000.0,501
34,150000.0,N
62,357000.0,501
54,40000.0,501
77,108500.0,501
59,54000.0,319
30,70000.0,501
18,5000.0,N
68,5600.0,46
54,10300.0,78
15,0.0,72
60,52700.0,346
53,36000.0,140
41,0.0,188
44,0.0,175
41,10000.0,501
18,1000.0,N
1,N,259
49,48000.0,234
67,62900.0,501
15,0.0,162
46,156000.0,501
27,86050.0,501
0,N,501
66,267000.0,501
33,6800.0,366
14,N,136
48,200000.0,501
44,148050.0,501
6,N,501
4,N,501
60,9400.0,72
19,700.0,N
28,36000.0,194
46,60000.0,476
85,8100.0,74
75,37400.0,309
23,130.0,0
29,131020.0,501
68,1800.0,14
56,62000.0,361
75,102200.0,501
74,38800.0,501
23,9300.0,79
3,N,58
56,37000.0,211
90,284200.0,501
33,8000.0,44
70,19800.0,475
42,78000.0,501
59,32400.0,302
24,0.0,234
68,9000.0,501
57,23000.0,174
62,0.0,N
14,N,212
65,40000.0,501
18,73000.0,501
32,60020.0,454
25,27000.0,206
31,135200.0,501
81,10000.0,97
66,10000.0,501
19,1000.0,N
16,0.0,23
68,18200.0,118
67,11400.0,501
1,N,126
15,0.0,443
5,N,501
62,300.0,111
31,76000.0,501
56,115000.0,501
39,90000.0,398
32,110000.0,501
16,3000.0,54
26,50000.0,381
54,447000.0,501
27,24000.0,183
29,26000.0,106
15,0.0,501
72,6300.0,501
52,0.0,76
50,2400.0,N
95,16800.0,N
10,N,45
42,5700.0,19
34,40000.0,501
15,0.0,300
52,0.0,0
8,N,501
0,N,45
9,N,8
42,100000.0,501
44,28100.0,218
90,32300.0,412
67,35300.0,315
9,N,501
45,70000.0,404
35,65000.0,489
3,N,260
16,2000.0,501
22,0.0,200
59,5000.0,38
70,12000.0,501
48,39000.0,351
10,N,501
52,-9000.0,0
6,N,95
3,N,62
18,41000.0,N
87,13000.0,192
62,30500.0,230
16,0.0,413
56,140000.0,501
77,12000.0,98
70,18000.0,308
72,12000.0,316
10,N,312
53,541000.0,501
58,20020.0,152
39,253900.0,501
10,N,242
18,2000.0,N
42,88000.0,501
4,N,501
43,0.0,412
34,700.0,338
59,55000.0,320
17,4000.0,288
11,N,74
9,N,202
75,41000.0,501
65,95000.0,501
79,33300.0,387
43,42000.0,378
25,40000.0,304
20,40000.0,501
3,N,242
7,N,122
33,87000.0,501
52,16000.0,216
38,50000.0,162
15,0.0,501
68,45000.0,369
22,5000.0,N
3,N,241
18,5000.0,N
40,40000.0,302
59,43800.0,501
49,691000.0,501
55,0.0,164
32,45000.0,501
53,120000.0,501
94,24000.0,156
76,16700.0,N
27,38400.0,428
52,48000.0,501
38,13800.0,501
16,0.0,501
48,6600.0,47
58,325000.0,501
54,6000.0,501
28,1700.0,76
53,571000.0,501
65,100000.0,501
59,0.0,0
14,N,501
10,N,501
67,26100.0,379
71,75400.0,501
66,28500.0,234
50,10600.0,80
11,N,9
38,78000.0,113
51,150000.0,501
63,21000.0,159
28,61000.0,394
82,6300.0,266
0,N,197
73,41400.0,501
71,26100.0,259
2,N,326
38,6000.0,501
39,573700.0,501
12,N,501
24,31600.0,501
62,49000.0,374
66,299100.0,501
2,N,303
17,6500.0,501
36,418000.0,501
59,12800.0,97
18,7200.0,N
20,0.0,N
82,27200.0,217
29,27800.0,461
10,N,113
39,66100.0,501
35,0.0,501
9,N,0
26,50000.0,379
41,55000.0,501
52,125000.0,501
16,0.0,23
79,36600.0,301
53,0.0,35
41,82000.0,322
67,82000.0,501
77,6040.0,148
15,0.0,501
62,10400.0,78
12,N,501
19,18500.0,N
46,10000.0,394
17,0.0,280
73,30800.0,254
6,N,501
15,0.0,425
17,3500.0,26
46,0.0,0
52,30000.0,199
65,12000.0,98
63,0.0,35
50,0.0,501
11,N,164
19,0.0,N
67,50800.0,416
68,24700.0,205
37,140000.0,501
45,110000.0,364
63,50000.0,219
68,0.0,501
36,1440.0,19
25,28700.0,215
50,138000.0,501
10,N,81
6,N,437
78,30000.0,501
12,N,77
36,50000.0,181
49,76000.0,501
58,9200.0,70
0,N,501
51,100000.0,501
58,35000.0,268
4,N,501
32,35000.0,186
69,15000.0,348
57,130000.0,501
81,55230.0,454
9,N,430
72,18500.0,371
26,55000.0,439
2,N,501
27,31700.0,501
41,200000.0,501
60,64000.0,501
94,42000.0,501
12,N,322
60,11300.0,138
80,22800.0,178
36,0.0,0
53,571000.0,501
68,9800.0,215
21,10000.0,76
54,126000.0,501
32,73000.0,501
7,N,103
38,203000.0,110
26,10800.0,312
26,10000.0,75
34,65000.0,266
60,44000.0,263
18,2000.0,501
66,29000.0,468
32,36500.0,98
42,22600.0,168
46,202000.0,501
67,4.0,0
44,150000.0,501
61,20000.0,501
39,45000.0,501
16,0.0,501
73,22800.0,191
24,52000.0,388
31,70000.0,501
20,0.0,0
40,24000.0,139
14,N,68
33,97000.0,501
32,20000.0,301
33,50000.0,254
61,11900.0,343
70,88000.0,501
29,115000.0,501
45,96000.0,465
79,16700.0,138
58,12000.0,201
67,22600.0,501
59,2860.0,22
75,565000.0,501
12,N,501
31,0.0,501
48,50000.0,501
8,N,77
8,N,501
66,0.0,0
58,160000.0,501
16,0.0,348
40,100000.0,501
43,45000.0,440
8,N,216
72,58000.0,477
61,16300.0,124
29,17000.0,314
1,N,477
69,10800.0,501
6,N,364
16,0.0,52
6,N,501
17,0.0,501
55,25000.0,306
63,21950.0,169
71,45000.0,294
53,50.0,501
81,90300.0,501
42,100000.0,501
33,0.0,501
31,10000.0,501
66,523580.0,501
64,5000.0,43
24,53000.0,488
0,N,477
36,33700.0,114
57,528900.0,501
6,N,501
0,N,319
67,20000.0,190
18,1200.0,115
77,71260.0,501
31,10000.0,51
79,48910.0,N
54,60000.0,501
87,80000.0,501
30,60000.0,501
8,N,430
44,1000.0,501
25,30000.0,121
64,76000.0,501
39,4000.0,30
47,15000.0,83
33,34300.0,428
34,0.0,244
63,0.0,105
11,N,179
14,N,318
38,23000.0,501
13,N,497
65,19000.0,225
18,0.0,88
38,56000.0,448
64,25000.0,187
59,1580.0,501
17,0.0,103
41,152220.0,501
26,0.0,501
29,60000.0,501
60,48000.0,359
16,0.0,63
65,17100.0,501
31,14400.0,76
77,108500.0,501
23,800.0,6
49,19000.0,144
2,N,132
30,25000.0,218
33,50000.0,501
19,9000.0,84
55,30000.0,332
43,26300.0,131
42,35000.0,465
61,34800.0,425
27,17600.0,371
20,0.0,N
18,5050.0,74
20,0.0,501
67,37100.0,501
56,70000.0,501
49,8500.0,33
5,N,317
34,0.0,58
61,142000.0,501
48,12000.0,58
44,0.0,409
28,7000.0,501
52,22900.0,167
7,N,38
35,32000.0,188
79,25000.0,501
39,0.0,296
15,0.0,362
35,75000.0,501
22,0.0,0
32,4700.0,35
40,110000.0,501
37,114000.0,501
20,0.0,0
63,73000.0,362
68,-100.0,255
57,63000.0,501
66,11400.0,427
85,195000.0,501
34,24000.0,308
8,N,183
14,N,501
53,25000.0,297
50,70000.0,501
72,13400.0,110
52,100000.0,501
82,13600.0,N
72,67150.0,465
6,N,0
41,45000.0,258
4,N,404
24,0.0,0
24,19700.0,171
46,146000.0,501
1,N,489
69,262000.0,501
50,-7600.0,92
23,50000.0,382
75,27300.0,501
11,N,58
74,60300.0,437
56,0.0,310
63,24200.0,291
48,424000.0,501
35,0.0,212
10,N,501
59,19600.0,475
34,60000.0,347
46,15000.0,501
15,0.0,490
82,40.0,167
39,0.0,109
11,N,216
77,13600.0,429
32,26500.0,501
57,9300.0,70
34,210.0,311
58,81000.0,501
36,138000.0,501
6,N,501
0,N,168
68,15600.0,210
30,71000.0,501
46,3500.0,501
47,4800.0,274
37,15000.0,101
55,290000.0,501
31,9500.0,51
54,38000.0,501
66,0.0,405
30,13300.0,166
83,25000.0,205
0,N,N
27,10000.0,75
79,15100.0,115
27,9900.0,74
50,16580.0,417
23,19500.0,148
39,30000.0,119
51,159000.0,501
84,36160.0,296
21,1000.0,44
43,75200.0,501
21,0.0,N
41,600.0,501
39,0.0,83
68,10700.0,84
41,0.0,N
25,45000.0,291
43,40900.0,188
60,66200.0,448
82,274500.0,501
65,75000.0,501
75,21290.0,140
52,52000.0,501
24,35000.0,300
30,4000.0,366
20,0.0,N
51,98000.0,501
3,N,64
11,N,501
6,N,387
80,4800.0,59
46,42200.0,164
35,12000.0,90
37,100000.0,501
63,165000.0,501
28,43300.0,246
45,45000.0,340
53,1400.0,9
4,N,229
71,75400.0,501
35,51000.0,390
65,22000.0,199
33,80000.0,337
15,0.0,221
25,5000.0,399
50,170000.0,501
25,43500.0,312
41,144000.0,501
29,38000.0,288
73,35900.0,294
9,N,45
58,9000.0,299
26,50000.0,501
27,130000.0,501
16,0.0,40
50,11000.0,83
65,27200.0,495
22,15000.0,N
70,22000.0,N
36,0.0,182
18,0.0,N
26,0.0,0
56,9000.0,161
82,142000.0,501
25,15600.0,89
8,N,161
42,28000.0,207
9,N,81
25,142000.0,501
17,1400.0,501
9,N,59
22,14400.0,113
73,35900.0,406
63,31000.0,501
33,120000.0,501
68,55400.0,486
22,0.0,N
71,14500.0,332
38,130000.0,46
74,50000.0,501
37,225000.0,501
48,253000.0,501
27,21500.0,166
11,N,9
60,117200.0,501
43,18000.0,267
46,42000.0,260
80,20000.0,166
36,51200.0,390
65,210000.0,501
1,N,501
76,397300.0,501
50,16580.0,165
19,0.0,126
12,N,48
3,N,0
3,N,312
1,N,501
25,60000.0,501
40,190000.0,501
60,27000.0,236
17,0.0,12
30,74000.0,501
9,N,287
70,10400.0,84
48,24000.0,341
65,37500.0,501
43,18900.0,92
43,9000.0,71
14,N,303
51,26000.0,214
9,N,159
33,30000.0,253
60,16000.0,501
42,30000.0,415
47,108000.0,501
49,26500.0,501
68,7200.0,384
32,200250.0,501
72,68100.0,501
15,0.0,501
14,N,157
4,N,86
72,26300.0,215
22,35000.0,264
16,330.0,305
66,45400.0,501
26,34000.0,501
61,16000.0,371
29,0.0,98
17,8800.0,N
2,N,15
72,12000.0,98
61,47900.0,363
66,267000.0,501
32,3750.0,28
57,148200.0,501
12,N,180
58,200000.0,501
30,38000.0,217
30,190000.0,501
72,35000.0,463
40,0.0,364
16,0.0,40
26,14000.0,109
1,N,292
59,71000.0,501
62,29500.0,213
30,0.0,265
42,120000.0,501
52,800.0,15
14,N,155
31,44000.0,333
74,9700.0,79
40,326000.0,501
60,135000.0,501
87,32700.0,285
52,150000.0,501
23,1900.0,104
69,225000.0,501
45,100000.0,501
10,N,501
53,99000.0,501
24,58000.0,449
29,180000.0,501
0,N,17
30,50000.0,N
88,11400.0,178
33,96300.0,501
18,4800.0,174
53,36000.0,501
16,0.0,501
33,28600.0,188
37,280000.0,501
65,12620.0,501
14,N,132
64,67500.0,501
59,133000.0,501
58,13650.0,104
6,N,501
52,105000.0,501
47,10000.0,501
77,21900.0,182
73,55000.0,447
16,800.0,136
81,17000.0,112
3,N,71
87,9600.0,N
27,15400.0,116
4,N,179
29,50000.0,194
24,75000.0,501
66,18500.0,107
34,16000.0,93
64,76000.0,501
56,0.0,N
40,589000.0,501
58,13650.0,323
80,19200.0,N
12,N,152
43,0.0,289
53,5000.0,144
30,35000.0,270
49,221040.0,501
25,78200.0,501
33,30000.0,292
25,24000.0,501
36,20000.0,200
27,0.0,281
30,8400.0,63
4,N,242
2,N,501
31,19200.0,63
1,N,501
60,34200.0,262
28,25000.0,83
6,N,109
0,N,280
63,0.0,501
52,45600.0,501
68,84000.0,501
45,24000.0,257
61,14100.0,501
20,8000.0,210
62,11200.0,N
85,67320.0,501
19,0.0,N
67,122000.0,501
0,N,166
45,87000.0,501
25,0.0,501
45,50000.0,484
36,100000.0,501
71,153000.0,501
77,11400.0,95
53,160000.0,501
49,552000.0,501
52,38000.0,241
29,44900.0,344
7,N,92
19,0.0,N
8,N,501
68,9700.0,63
53,0.0,187
7,N,501
19,700.0,221
38,126000.0,501
69,25000.0,202
67,45600.0,501
11,N,165
64,143000.0,501
11,N,73
62,50000.0,501
73,0.0,346
33,97000.0,501
33,18000.0,137
66,9500.0,96
56,124000.0,487
66,70000.0,501
75,7250.0,501
35,125000.0,501
94,7300.0,141
33,135150.0,501
67,21700.0,256
57,35000.0,501
18,3000.0,501
48,100000.0,501
86,15000.0,184
35,60000.0,454
29,102200.0,501
43,191000.0,501
42,0.0,145
64,0.0,0
31,30000.0,379
71,179010.0,501
0,N,206
67,126300.0,501
54,15000.0,258
72,32200.0,266
8,N,N
58,0.0,112
3,N,24
15,0.0,221
48,28010.0,161
65,104500.0,501
6,N,208
69,7900.0,293
40,110000.0,501
30,29700.0,145
89,65000.0,501
30,9000.0,68
88,9400.0,76
28,68000.0,401
20,0.0,N
60,60000.0,501
75,74200.0,501
54,4600.0,426
51,150000.0,501
66,373200.0,501
45,124620.0,501
56,425000.0,501
39,0.0,N
66,25000.0,359
48,0.0,0
64,9800.0,76
79,33300.0,273
3,N,262
52,22000.0,167
73,800.0,143
9,N,334
4,N,501
84,1500.0,12
79,20100.0,96
9,N,501
48,0.0,501
5,N,300
33,0.0,0
61,110000.0,501
36,36200.0,209
69,10000.0,144
53,145000.0,501
4,N,501
77,19000.0,345
27,18000.0,102
24,0.0,501
29,50000.0,438
48,10600.0,427
62,48000.0,501
7,N,63
64,10000.0,75
61,780.0,N
41,45000.0,337
69,15600.0,359
77,11200.0,391
21,5000.0,38
27,88000.0,501
76,32600.0,348
20,16000.0,114
24,37000.0,275
5,N,501
51,28000.0,501
47,2400.0,501
52,52000.0,384
38,50000.0,399
51,3500.0,319
35,60000.0,454
18,0.0,N
27,88000.0,501
66,9600.0,78
69,412800.0,501
53,23000.0,136
40,746000.0,501
44,30000.0,430
10,N,501
75,67300.0,501
29,45000.0,324
36,25010.0,501
57,57000.0,N
71,7400.0,501
67,11000.0,472
17,0.0,501
53,42000.0,199
11,N,192
17,18000.0,267
22,360.0,N
58,671000.0,501
48,78000.0,459
75,289600.0,501
75,39000.0,413
35,33300.0,264
71,45000.0,294
77,21800.0,182
70,28000.0,226
59,75000.0,501
67,33800.0,501
78,10600.0,86
4,N,404
27,10000.0,75
73,0.0,346
39,100000.0,501
58,24000.0,181
30,30000.0,N
8,N,334
80,9300.0,166
12,N,501
70,1500.0,10
49,60000.0,501
72,18500.0,108
44,25000.0,176
38,22000.0,48
58,516000.0,501
17,0.0,144
35,0.0,0
60,6420.0,302
17,3000.0,332
61,142000.0,501
5,N,501
75,17400.0,143
43,0.0,501
64,90000.0,501
9,N,501
15,0.0,501
12,N,92
76,26100.0,233
33,125040.0,501
47,20000.0,103
44,14000.0,182
89,0.0,178
25,600.0,11
2,N,366
69,21700.0,208
74,24000.0,501
18,27000.0,N
5,N,501
50,200000.0,501
44,50000.0,380
7,N,124
30,0.0,247
87,104500.0,501
27,21700.0,489
36,5000.0,37
21,12000.0,91
21,870.0,N
89,6300.0,51
9,N,501
2,N,501
65,43100.0,309
88,12900.0,105
9,N,11
1,N,43
43,0.0,501
51,150000.0,501
39,69000.0,501
65,40000.0,330
64,35500.0,501
68,24000.0,350
69,30000.0,501
94,42000.0,345
27,24000.0,183
4,N,501
10,N,259
24,0.0,23
27,8000.0,362
46,111000.0,501
1,N,501
81,48000.0,393
33,23000.0,89
17,0.0,0
31,0.0,501
5,N,10
18,0.0,211
47,115000.0,501
6,N,501
22,0.0,N
60,140000.0,501
47,56200.0,501
27,0.0,234
80,40800.0,337
18,73000.0,N
55,0.0,82
41,35000.0,272
15,0.0,501
50,38000.0,501
3,N,0
26,12500.0,501
22,750.0,5
11,N,286
51,14900.0,112
37,110440.0,501
3,N,501
49,88000.0,501
52,562000.0,501
55,42000.0,245
28,0.0,501
69,7100.0,234
67,7500.0,501
63,10600.0,501
5,N,349
9,N,162
17,480.0,501
52,1800.0,80
65,62000.0,501
41,410000.0,501
4,N,501
8,N,501
30,4000.0,54
55,179600.0,501
7,N,139
76,28000.0,228
25,18000.0,136
64,0.0,340
71,39300.0,320
81,10400.0,501
41,516000.0,501
48,0.0,101
43,30600.0,232
29,36000.0,471
41,50000.0,381
53,80000.0,362
63,38000.0,286
44,28400.0,202
23,23000.0,174
1,N,77
15,0.0,501
0,N,501
66,323000.0,501
43,69200.0,268
6,N,207
70,16500.0,138
38,92000.0,217
41,10000.0,82
19,6000.0,N
11,N,501
60,100000.0,501
78,44500.0,370
95,251500.0,501
16,0.0,347
56,3000.0,30
12,N,95
65,20100.0,165
56,70000.0,501
61,577000.0,501
50,100000.0,501
48,0.0,92
9,N,501
29,14000.0,83
15,0.0,425
30,8000.0,60
66,51900.0,460
5,N,212
38,70000.0,369
74,0.0,501
26,54000.0,412
44,0.0,0
31,180000.0,501
42,444950.0,501
30,65000.0,501
45,9100.0,236
71,89000.0,501
44,85000.0,478
13,N,245
63,8400.0,329
61,250000.0,501
2,N,178
43,30000.0,229
65,73000.0,501
39,8300.0,274
70,20800.0,174
22,41000.0,424
29,10000.0,N
39,106000.0,501
69,53500.0,396
42,5000.0,38
77,212500.0,501
53,55000.0,392
49,20000.0,501
9,N,268
45,13000.0,501
51,234000.0,501
48,0.0,0
10,N,501
11,N,71
26,60000.0,452
19,0.0,324
13,N,394
57,46380.0,352
17,0.0,202
3,N,296
6,N,360
20,0.0,0
75,24040.0,189
5,N,320
47,110000.0,501
71,15600.0,129
3,N,501
77,3000.0,153
53,101000.0,501
61,55900.0,501
13,N,37
68,16100.0,287
3,N,99
63,0.0,501
49,85000.0,366
60,55000.0,414
30,60000.0,453
75,90000.0,501
30,65300.0,496
42,98000.0,469
28,36000.0,273
74,16000.0,412
73,16800.0,501
9,N,311
9,N,83
65,10000.0,78
72,201000.0,501
25,0.0,501
55,20000.0,282
40,0.0,N
0,N,501
49,2000.0,324
43,20000.0,211
0,N,428
33,20000.0,98
16,0.0,345
62,32120.0,190
44,3400.0,26
5,N,219
32,12000.0,91
56,75000.0,501
19,7700.0,N
70,1500.0,10
34,88500.0,501
2,N,501
32,7300.0,138
52,50000.0,501
18,3000.0,501
47,120000.0,501
52,22900.0,86
22,24000.0,356
47,352000.0,501
38,92000.0,501
26,50000.0,382
42,100000.0,501
32,0.0,0
61,55500.0,501
27,103500.0,501
30,1500.0,5
8,N,N
58,39400.0,129
24,0.0,7
80,7500.0,501
26,6000.0,45
41,250000.0,501
3,N,235
68,23200.0,276
43,112000.0,501
21,10400.0,80
28,0.0,N
81,47000.0,408
68,90000.0,501
31,14000.0,501
87,6000.0,136
70,6500.0,52
4,N,501
77,11400.0,95
46,0.0,0
50,19200.0,247
71,0.0,0
75,7200.0,472
56,308100.0,501
64,9000.0,69
12,N,253
61,377000.0,501
49,255000.0,501
47,240000.0,501
22,7000.0,N
53,33000.0,221
26,10000.0,75
13,N,110
77,7500.0,50
39,33000.0,501
33,6800.0,52
64,25000.0,190
19,0.0,N
95,77600.0,501
16,0.0,200
65,13100.0,501
54,0.0,0
69,0.0,0
45,8000.0,30
47,20000.0,104
47,60000.0,453
70,24000.0,198
50,0.0,373
10,N,N
2,N,77
57,120000.0,501
64,8700.0,501
32,13000.0,182
68,50000.0,411
34,26000.0,245
26,10800.0,81
44,185000.0,501
92,26800.0,228
68,50000.0,501
53,18000.0,136
42,36000.0,350
36,103600.0,501
29,29600.0,223
56,185000.0,501
25,45000.0,339
51,552030.0,501
