,Unnamed: 0,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
223,7857,25-00503,53,1,1,0,1,1,3,1,1,2872.7,3490,4,10,175000.0,9,501,N,2,2,2,2,56,56
224,7858,25-02800,53,2,1,0,1,0,2,1,1,3683.9,770,3,8,110000.0,8,501,N,2,2,2,2,67,67
225,7859,25-00703,28,1,1,0,1,0,2,1,1,2195.3,6890,9,9,75000.0,7,501,N,2,2,2,2,57,56
226,7860,25-00503,27,2,1,0,1,2,4,1,2,2872.7,7980,12,9,58000.0,6,501,N,2,2,2,2,56,59
227,7861,25-00703,60,1,1,0,1,0,4,1,1,2195.3,3960,4,7,80000.0,7,501,N,2,2,2,2,59,60
228,7862,25-00703,61,1,1,0,1,0,2,1,1,2195.3,8191,12,9,75000.0,7,501,N,2,2,2,2,57,58
229,7863,25-00703,57,2,1,0,1,0,2,1,1,2195.3,1190,4,7,3000.0,1,501,N,2,2,2,2,60,60
230,7864,25-00703,55,1,1,0,1,0,2,1,1,2195.3,3490,4,9,65010.0,7,501,N,2,2,2,2,72,74
231,7865,25-01300,32,1,1,0,2,1,4,1,2,1457.2,8170,12,9,80700.0,7,501,N,2,2,2,2,91,91
232,7866,25-02800,44,1,1,0,1,1,3,1,1,3683.9,8191,12,9,68000.0,7,501,N,2,2,2,2,79,80
233,7867,25-00703,47,1,1,0,1,2,4,1,1,2195.3,8590,14,5,120000.0,8,501,N,2,2,2,2,61,62
234,7868,25-01300,59,2,1,0,1,0,3,1,1,1457.2,4170,5,7,48000.0,6,501,N,2,2,2,2,54,54
235,7869,25-00703,62,1,1,0,1,0,3,1,1,2195.3,7390,10,9,50000.0,6,501,N,2,2,2,2,113,113
236,7870,25-01300,71,1,1,0,1,0,2,1,1,1457.2,N,N,8,60200.0,6,463,2,2,2,2,1,70,70
237,7871,25-00503,67,1,1,0,1,0,3,1,1,2872.7,7380,10,10,178000.0,9,501,N,2,2,1,1,92,93
238,7872,25-00703,36,1,1,0,1,0,2,1,2,2195.3,7380,10,9,350000.0,9,501,N,2,2,2,2,52,53
239,7873,25-00503,62,1,1,0,1,0,2,1,1,2872.7,8191,12,6,50500.0,6,501,N,2,2,2,2,68,68
240,7874,25-00503,68,1,1,0,1,0,2,1,1,2872.7,N,N,11,21600.0,3,199,N,2,1,2,2,50,50
241,7875,25-01000,71,2,1,0,1,0,2,1,1,2447.1,7970,12,7,9800.0,2,316,N,2,2,2,2,67,67
242,7876,25-01000,59,2,1,0,1,0,2,1,1,2447.1,7460,10,12,310000.0,9,501,N,2,2,2,2,101,100
243,7877,25-02800,40,2,1,0,1,1,3,1,2,3683.9,8680,14,10,30000.0,4,220,N,2,2,2,2,120,119
244,7878,25-00703,59,1,1,0,1,0,2,1,1,2195.3,6870,9,5,54000.0,6,501,N,2,2,2,2,95,94
245,7879,25-01000,57,1,1,0,1,0,4,1,1,2447.1,7270,10,11,200.0,1,421,N,2,2,2,2,123,123
246,7880,25-01000,91,2,1,0,1,0,3,1,1,2447.1,8191,12,9,49200.0,6,501,N,2,2,2,2,66,67
247,7881,25-01300,45,1,1,0,1,0,2,1,1,1457.2,8090,12,8,46000.0,5,392,N,2,2,2,2,207,207
248,7882,25-02800,47,1,1,0,1,0,4,1,1,3683.9,5381,6,7,48600.0,6,501,N,2,2,2,2,217,176
249,7883,25-00703,65,1,1,0,1,0,2,1,1,2195.3,8090,12,10,109200.0,8,501,N,2,2,2,2,99,100
250,7884,25-00503,78,1,1,0,6,0,2,1,1,2872.7,N,N,7,19220.0,3,353,N,2,2,2,2,93,92
251,7885,25-01000,54,1,1,0,1,0,2,1,1,2447.1,7790,10,4,75000.0,7,493,N,2,2,2,2,143,143
252,7886,25-02800,77,2,1,0,1,0,2,1,1,3683.9,N,N,9,56800.0,6,491,N,2,2,2,2,71,70
253,7887,25-00703,43,1,1,0,1,4,6,1,1,2195.3,8180,12,9,180000.0,9,501,N,2,2,2,2,115,107
254,7888,25-00703,57,1,1,0,1,0,2,1,1,2195.3,9370,16,7,62400.0,6,488,N,2,2,2,2,131,133
255,7889,25-01000,46,1,1,0,1,2,4,1,1,2447.1,6380,7,9,40000.0,5,416,N,2,2,2,2,109,127
256,7890,25-02800,41,2,1,0,2,2,4,1,1,3683.9,6991,9,10,210000.0,9,501,N,2,2,2,2,97,85
257,7891,25-02800,55,2,1,0,1,0,3,1,2,3683.9,8590,14,5,20000.0,3,501,N,2,2,2,2,73,73
258,7892,25-00703,59,1,1,0,1,0,2,1,1,2195.3,7071,9,5,60000.0,6,501,N,2,2,2,2,95,94
259,7893,25-02800,54,1,1,0,3,0,2,1,1,3683.9,N,N,10,9200.0,2,197,N,2,2,2,2,495,415
260,7894,25-01300,72,2,1,0,1,0,4,1,1,1457.2,N,N,7,66000.0,7,501,N,2,2,2,2,165,164
261,7895,25-02800,38,1,1,0,1,1,3,1,1,3683.9,7380,10,9,295000.0,9,501,N,2,2,2,2,95,95
262,7896,25-02800,72,2,1,0,1,0,2,1,1,3683.9,6890,9,9,126000.0,9,501,N,2,2,2,2,98,108
263,7897,25-01300,59,2,1,0,1,0,2,1,1,1457.2,2880,4,5,50000.0,6,501,N,2,2,2,2,218,233
264,7898,25-01300,67,2,1,0,1,0,2,1,1,1457.2,6070,7,9,36000.0,5,501,N,2,1,2,2,69,71
265,7899,25-01300,65,2,1,0,1,0,3,1,1,1457.2,8370,13,9,43700.0,5,501,N,2,1,2,2,59,59
266,7900,25-00703,84,1,1,0,1,0,2,1,2,2195.3,N,N,9,79100.0,7,501,N,2,2,2,2,69,65
267,7901,25-01300,68,1,1,0,1,0,2,1,1,1457.2,7290,10,9,60900.0,6,501,N,2,2,2,2,76,76
268,7902,25-00703,44,2,1,0,1,1,3,1,1,2195.3,8590,14,9,35000.0,5,501,N,2,2,2,2,63,54
269,7903,25-00703,69,2,1,0,1,0,2,1,1,2195.3,7071,9,9,57000.0,6,501,N,2,2,2,2,58,54
270,7904,25-02800,54,1,1,0,1,1,3,1,1,3683.9,5593,6,11,6000.0,1,501,N,2,2,2,2,98,99
271,7905,25-01300,47,2,1,0,1,1,3,1,1,1457.2,7390,10,9,25000.0,4,501,N,2,2,2,2,105,104
272,7906,25-00503,74,2,1,0,1,0,2,1,1,2872.7,N,N,10,52000.0,6,501,N,2,2,2,2,83,74
273,7907,25-00503,69,2,1,0,1,0,3,1,1,2872.7,N,N,5,33700.0,4,501,N,2,2,2,2,56,50
274,7908,25-00503,50,1,1,0,1,3,5,1,1,2872.7,N,N,9,0.0,0,501,N,2,2,2,2,93,94
275,7909,25-01300,58,1,1,0,1,0,2,1,1,1457.2,7860,11,10,40000.0,5,501,N,2,2,2,2,92,92
276,7910,25-01300,48,2,1,0,1,2,5,1,1,1457.2,770,3,7,75000.0,7,501,N,2,1,2,2,73,73
277,7911,25-00703,39,1,1,0,1,1,4,1,1,2195.3,6170,7,5,61000.0,6,501,N,2,2,2,2,123,122
278,7912,25-00703,70,2,1,0,1,0,2,1,1,2195.3,7390,10,10,66000.0,7,501,N,2,2,2,2,104,104
279,7913,25-02800,56,1,1,0,1,0,4,1,1,3683.9,9370,16,9,160000.0,9,501,N,2,2,2,2,112,112
280,7914,25-00503,49,2,1,0,1,1,3,1,1,2872.7,7380,10,9,80000.0,7,501,N,2,2,2,2,96,97
281,7915,25-01300,24,2,1,0,1,0,2,1,2,1457.2,7460,10,9,60000.0,6,394,N,2,2,2,2,128,134
282,7916,25-01000,56,1,1,0,1,0,3,1,1,2447.1,3365,4,8,0.0,0,501,N,2,2,2,1,99,87
283,7917,25-00703,28,1,1,0,1,0,2,1,2,2195.3,7860,11,10,55000.0,6,501,N,2,2,2,2,80,81
284,7918,25-00703,57,1,1,0,1,0,4,1,1,2195.3,3080,4,5,65000.0,7,501,N,2,2,2,2,59,60
285,7919,25-01300,46,2,1,0,1,0,2,1,1,1457.2,N,N,9,21000.0,3,501,N,1,1,2,2,66,67
286,7920,25-01000,72,2,1,0,1,0,2,1,1,2447.1,7970,12,7,9800.0,2,316,N,2,2,2,2,64,67
287,7921,25-01300,66,1,1,0,1,0,2,1,1,1457.2,6991,9,9,162650.0,9,501,N,2,2,2,2,60,60
288,7922,25-00703,52,1,1,0,1,3,5,1,1,2195.3,6890,9,10,267800.0,9,501,N,2,2,2,2,62,58
289,7923,25-01000,55,1,1,0,1,0,6,1,1,2447.1,770,3,5,120000.0,8,501,N,2,2,2,2,122,109
290,7924,25-01000,60,1,1,0,1,0,3,1,1,2447.1,3970,4,10,100000.0,8,501,N,2,2,2,2,126,126
291,7925,25-00503,35,2,1,0,1,2,4,1,2,2872.7,7580,10,7,10000.0,2,501,N,2,2,2,2,34,32
292,7926,25-00703,36,1,1,0,1,2,6,1,1,2195.3,7460,10,9,145200.0,9,501,N,2,2,2,2,45,47
293,7927,25-01300,57,1,1,0,1,0,2,1,1,1457.2,9470,16,8,74000.0,7,501,N,2,2,2,2,98,90
294,7928,25-02800,65,2,1,0,1,0,2,1,1,3683.9,7860,11,7,11700.0,2,501,N,2,2,2,2,91,91
295,7929,25-00703,62,2,1,0,1,0,2,1,1,2195.3,8191,12,8,140000.0,9,501,N,2,2,2,2,137,133
296,7930,25-00703,39,1,1,0,1,0,2,1,1,2195.3,2190,4,5,100000.0,8,501,N,2,2,2,2,99,98
297,7931,25-00703,70,2,1,0,1,0,2,1,1,2195.3,7870,11,12,139800.0,9,501,N,2,2,2,2,102,102
298,7932,25-02800,56,1,1,0,1,0,4,1,1,3683.9,8680,14,10,171000.0,9,501,N,2,2,2,2,93,94
299,7933,25-00703,48,1,1,0,1,2,4,1,1,2195.3,8090,12,9,66000.0,7,501,N,2,2,2,2,33,33
301,7935,25-00703,59,2,1,0,1,0,2,1,1,2195.3,N,N,5,0.0,0,382,N,2,2,2,2,96,91
302,7936,25-01000,65,2,1,0,1,0,2,1,1,2447.1,7860,11,7,40600.0,5,501,N,2,2,2,2,51,42
303,7937,25-01300,69,1,1,0,1,0,2,1,1,1457.2,4195,5,9,84600.0,7,501,N,2,2,2,2,95,95
304,7938,25-00503,48,2,1,0,1,0,4,1,1,2872.7,6970,9,7,72000.0,7,501,N,2,2,2,2,94,94
305,7939,25-01000,56,1,1,0,5,0,3,1,1,2447.1,7860,11,7,28000.0,4,501,N,2,2,2,2,92,92
306,7940,25-00703,75,1,1,0,1,0,5,1,1,2195.3,N,N,5,14400.0,3,501,N,2,2,2,2,50,48
307,7941,25-02800,33,1,1,0,1,2,4,1,1,3683.9,4795,6,9,75000.0,7,429,N,2,2,2,2,194,156
308,7942,25-02800,34,2,1,0,1,3,5,1,2,3683.9,N,N,7,0.0,0,501,N,2,2,2,2,109,120
309,7943,25-01300,39,2,1,0,3,1,3,1,1,1457.2,7870,11,12,28000.0,4,501,N,2,2,2,2,85,65
310,7944,25-02800,52,2,1,0,1,0,2,1,2,3683.9,9090,15,9,40000.0,5,501,N,2,2,2,2,121,131
311,7945,25-01000,73,1,1,0,1,0,2,1,1,2447.1,7970,12,7,9800.0,2,316,N,2,2,2,2,60,67
312,7946,25-01000,71,2,1,0,1,0,2,1,1,2447.1,8370,13,7,9700.0,2,501,N,2,2,2,2,89,77
313,7947,25-02800,57,1,1,0,1,0,2,1,1,3683.9,1990,4,9,60000.0,6,501,N,2,2,2,2,86,86
314,7948,25-01300,31,1,1,0,1,0,2,1,1,1457.2,3380,4,10,100000.0,8,501,N,2,2,2,2,63,63
315,7949,25-02800,67,1,1,0,1,0,2,1,1,3683.9,7460,10,9,264000.0,9,501,N,2,2,2,2,63,63
316,7950,25-01300,72,1,1,0,5,0,2,1,1,1457.2,8980,15,5,22000.0,3,431,N,2,2,2,2,117,117
317,7951,25-02800,34,1,1,0,6,0,2,1,1,3683.9,N,N,10,9200.0,2,197,N,2,2,2,2,480,480
318,7952,25-00503,44,1,1,0,6,2,4,1,1,2872.7,3370,4,9,110000.0,8,501,N,2,2,2,2,77,78
319,7953,25-00703,70,2,1,0,1,0,2,1,1,2195.3,N,N,7,54200.0,6,501,N,2,2,1,1,57,60
320,7954,25-00503,58,2,1,0,1,0,2,1,1,2872.7,8080,12,12,200000.0,9,501,N,2,2,2,2,48,62
321,7955,25-02800,63,1,1,0,1,0,2,1,1,3683.9,N,N,10,122850.0,8,501,N,2,2,2,2,69,69
322,7956,25-02800,54,2,1,0,1,2,5,1,1,3683.9,8470,13,8,28000.0,4,501,N,1,2,2,2,65,72
323,7957,25-00703,51,1,1,0,9,1,3,1,1,2195.3,6680,8,10,125000.0,9,501,N,2,2,2,2,165,165
324,7958,25-00703,33,2,1,0,1,2,4,1,2,2195.3,N,N,9,0.0,0,408,N,2,2,2,2,43,41
325,7959,25-01300,66,1,1,0,1,0,2,1,1,1457.2,5275,6,12,62000.0,6,501,N,2,2,2,2,51,51
326,7960,25-00503,73,1,1,0,6,0,5,1,1,2872.7,N,N,9,8600.0,2,454,N,2,2,2,2,121,124
327,7961,25-01300,67,2,1,0,1,0,2,1,1,1457.2,8390,13,7,49500.0,6,430,N,2,2,2,2,84,83
328,7962,25-02800,64,1,1,0,1,0,3,1,1,3683.9,770,3,5,37500.0,5,501,N,2,2,2,2,102,102
329,7963,25-01300,61,1,1,0,1,0,2,1,1,1457.2,9470,16,8,74000.0,7,501,N,2,2,2,2,98,90
330,7964,25-01000,30,1,1,0,1,0,2,1,1,2447.1,7860,11,10,70000.0,7,501,N,2,2,2,2,120,120
331,7965,25-00503,55,2,1,0,1,0,2,1,1,2872.7,8080,12,12,88000.0,8,501,N,2,2,2,2,52,54
332,7966,25-00703,72,2,1,0,1,0,2,1,1,2195.3,3990,4,5,27600.0,4,501,N,2,2,2,2,38,40
333,7967,25-01300,63,2,1,0,1,0,2,1,1,1457.2,7390,10,9,153700.0,9,501,N,2,2,2,2,60,60
334,7968,25-00703,65,1,1,0,1,0,2,1,1,2195.3,9490,16,10,187600.0,9,501,N,2,2,2,2,42,42
335,7969,25-00703,31,2,1,0,1,2,4,1,1,2195.3,8090,12,10,100000.0,8,501,N,2,2,2,2,168,166
336,7970,25-02800,51,2,1,0,1,0,2,1,1,3683.9,9090,15,9,40000.0,5,501,N,2,2,2,2,127,128
337,7971,25-00503,53,1,1,0,1,1,3,1,1,2872.7,3490,4,10,175000.0,9,501,N,2,2,2,2,55,56
338,7972,25-00503,48,2,1,0,1,1,3,1,1,2872.7,N,N,9,-1600.0,0,501,N,2,2,2,2,49,49
339,7973,25-00503,65,1,1,0,1,0,2,1,1,2872.7,9170,15,12,29400.0,4,501,N,2,2,2,2,55,55
340,7974,25-01000,70,2,1,0,1,0,2,1,1,2447.1,8191,12,9,49200.0,6,501,N,2,2,2,2,52,44
341,7975,25-00703,31,2,1,0,1,1,3,1,1,2195.3,7290,10,9,80000.0,7,501,N,2,2,2,2,56,56
342,7976,25-02800,50,1,1,0,1,0,6,1,1,3683.9,9470,16,8,120000.0,8,501,N,2,2,2,2,106,94
343,7977,25-00503,44,2,1,0,1,2,4,1,2,2872.7,7580,10,7,69000.0,7,501,N,2,2,2,2,37,36
344,7978,25-01000,71,2,1,0,1,0,2,1,1,2447.1,N,N,8,40000.0,5,501,N,2,2,2,2,83,88
345,7979,25-01300,44,2,1,0,1,3,5,1,1,1457.2,8080,12,9,300.0,1,501,N,2,2,2,2,48,50
346,7980,25-00503,71,1,1,0,1,0,3,1,1,2872.7,7380,10,9,81500.0,7,501,N,2,2,2,2,51,51
347,7981,25-02800,58,1,1,0,1,0,3,1,1,3683.9,2190,4,5,70000.0,7,501,N,2,2,2,2,102,100
348,7982,25-01000,36,2,1,0,1,2,4,1,1,2447.1,6890,9,9,200000.0,9,501,N,2,2,2,2,67,69
349,7983,25-02800,43,2,1,0,2,1,3,1,1,3683.9,2190,4,12,110000.0,8,501,N,2,2,2,2,59,58
350,7984,25-01300,73,2,1,0,1,0,3,1,1,1457.2,8191,12,11,99400.0,8,501,N,2,2,2,2,51,51
351,7985,25-01000,59,1,1,1,3,0,2,1,1,2447.1,7390,10,9,300000.0,9,501,N,2,2,2,2,97,97
352,7986,25-00703,55,2,1,0,1,0,2,1,2,2195.3,5170,6,9,0.0,0,501,N,2,2,2,2,70,68
353,7987,25-00703,46,2,1,0,1,0,2,1,1,2195.3,8590,14,9,17000.0,3,421,N,2,2,2,2,53,54
354,7988,25-02800,66,2,1,0,1,0,3,1,1,3683.9,7270,10,9,21800.0,3,501,N,2,2,2,2,68,72
355,7989,25-01000,35,2,1,0,1,2,4,1,1,2447.1,8191,12,11,67000.0,7,501,N,2,2,2,2,131,130
356,7990,25-01300,46,1,1,0,1,2,4,1,1,1457.2,8770,15,5,35000.0,5,427,N,2,2,2,2,62,62
358,7992,25-00703,56,1,1,0,1,0,4,1,1,2195.3,7390,10,10,350000.0,9,501,N,2,2,2,2,73,74
359,7993,25-00503,62,1,1,0,1,0,2,1,1,2872.7,8191,12,6,50500.0,6,501,N,2,2,2,2,67,72
360,7994,25-01000,47,1,1,0,1,2,4,1,1,2447.1,7290,10,10,130000.0,9,501,N,2,2,2,2,100,101
361,7995,25-01000,41,2,1,0,1,2,4,1,1,2447.1,7860,11,9,100000.0,8,501,N,2,2,2,2,63,63
362,7996,25-01300,64,2,1,0,1,0,2,1,1,1457.2,7290,10,9,75000.0,7,501,N,2,2,2,2,66,66
363,7997,25-01300,57,2,1,0,1,0,3,1,1,1457.2,6991,9,9,110000.0,8,501,N,2,2,2,2,75,74
364,7998,25-02800,60,1,1,0,1,0,2,1,1,3683.9,7380,10,7,180000.0,9,501,N,2,2,2,2,87,86
365,7999,25-01000,65,1,1,0,1,0,2,1,1,2447.1,6970,9,9,639000.0,9,501,N,2,2,2,2,103,103
366,8000,25-00703,43,1,1,1,1,1,3,1,2,2195.3,7460,10,9,41800.0,5,275,N,2,2,2,2,72,72
367,8001,25-00703,69,1,1,0,1,0,2,1,1,2195.3,N,N,9,8250.0,2,501,N,2,2,2,2,95,103
368,8002,25-01000,51,2,1,0,1,2,4,1,1,2447.1,8170,12,8,53000.0,6,501,N,2,2,2,2,102,116
369,8003,25-01000,70,1,1,0,1,0,2,1,1,2447.1,7390,10,9,124100.0,9,501,N,2,2,2,2,80,80
370,8004,25-00703,51,1,1,0,1,0,4,1,1,2195.3,6680,8,8,60000.0,6,501,N,2,2,2,2,115,121
371,8005,25-01000,51,1,1,0,1,0,7,1,1,2447.1,8191,12,9,88000.0,8,422,N,2,2,2,2,117,117
372,8006,25-00703,51,1,1,0,1,2,4,1,1,2195.3,3960,4,11,136700.0,9,501,N,2,2,2,2,97,97
373,8007,25-00703,84,1,1,0,1,0,2,1,2,2195.3,N,N,12,322500.0,9,501,N,2,2,2,1,55,55
374,8008,25-01000,70,2,1,0,1,0,2,1,1,2447.1,N,N,5,0.0,0,154,N,2,2,1,2,150,133
375,8009,25-01000,53,1,1,0,1,0,6,1,1,2447.1,770,3,5,120000.0,8,501,N,2,2,2,2,124,111
376,8010,25-00703,72,1,1,0,1,0,2,1,1,2195.3,170,0,8,32800.0,4,501,N,2,2,2,2,73,80
377,8011,25-01300,31,2,1,0,1,0,2,1,1,1457.2,3380,4,10,100000.0,8,501,N,2,2,2,2,63,63
378,8012,25-01300,52,2,1,0,1,0,4,1,1,1457.2,7860,11,8,10000.0,2,356,N,2,2,2,2,76,62
379,8013,25-02800,80,2,1,0,1,0,2,1,1,3683.9,8980,15,5,112200.0,8,501,N,2,2,2,2,101,104
380,8014,25-01000,94,2,1,0,1,0,3,1,2,2447.1,5470,6,9,1500.0,1,312,N,2,2,2,1,38,38
381,8015,25-00503,74,2,1,0,1,0,2,1,1,2872.7,N,N,7,15600.0,3,190,N,2,2,2,2,52,61
382,8016,25-01000,38,2,1,0,6,4,6,1,1,2447.1,N,N,9,0.0,0,297,N,2,2,2,2,62,79
383,8017,25-02800,58,2,1,0,1,0,3,1,1,3683.9,2190,4,5,70000.0,7,501,N,2,2,2,2,101,100
384,8018,25-02800,46,2,1,0,1,2,4,1,1,3683.9,7890,11,8,27000.0,4,493,N,2,2,2,2,57,68
385,8019,25-01000,34,2,1,0,1,0,2,1,1,2447.1,9480,16,7,130000.0,9,501,N,2,2,2,2,352,346
386,8020,25-00703,58,1,1,0,1,1,3,1,2,2195.3,7690,10,5,32000.0,4,501,N,2,2,2,2,125,128
387,8021,25-00703,80,1,1,0,1,0,2,1,1,2195.3,4770,6,12,213100.0,9,501,N,2,2,2,1,64,57
388,8022,25-02800,56,2,1,0,1,0,4,1,1,3683.9,7690,10,7,28500.0,4,460,N,2,2,2,2,369,349
389,8023,25-00703,63,2,1,0,1,0,2,1,1,2195.3,9480,16,9,49000.0,6,501,N,2,2,2,2,62,51
390,8024,25-00503,47,1,1,0,1,2,5,1,1,2872.7,9170,15,7,118000.0,8,501,N,2,2,2,2,69,71
391,8025,25-00703,72,1,1,0,1,0,2,1,1,2195.3,7071,9,5,12280.0,2,501,N,2,1,2,2,46,55
392,8026,25-00703,59,2,1,0,1,0,2,1,1,2195.3,3490,4,7,30000.0,4,501,N,2,2,2,2,75,73
394,8028,25-00503,48,2,1,0,1,1,3,1,1,2872.7,3380,4,7,135000.0,9,501,N,2,2,2,2,125,124
395,8029,25-02800,55,2,1,0,1,0,2,1,1,3683.9,4880,6,7,29510.0,4,501,N,2,1,1,2,66,73
396,8030,25-01300,65,2,1,0,1,0,2,1,1,1457.2,N,N,4,39280.0,5,501,N,2,2,2,2,106,106
397,8031,25-00503,59,2,1,0,1,0,2,1,1,2872.7,7860,11,10,73000.0,7,501,N,2,2,2,2,79,99
398,8032,25-01300,79,1,1,0,1,0,2,1,1,1457.2,N,N,10,38000.0,5,501,N,2,2,2,2,44,44
399,8033,25-00703,29,2,1,0,1,0,2,1,2,2195.3,8180,12,9,75000.0,7,501,N,2,2,2,2,60,60
400,8034,25-00703,53,2,1,0,1,0,2,1,1,2195.3,7890,11,9,22000.0,3,501,N,2,2,2,2,85,86
401,8035,25-01300,61,1,1,0,1,0,2,1,1,1457.2,9470,16,8,74000.0,7,501,N,2,2,2,2,99,91
402,8036,25-02800,41,1,1,0,1,2,4,1,1,3683.9,8270,12,7,62000.0,6,501,N,2,2,2,2,81,81
403,8037,25-00503,45,2,1,0,1,2,4,1,1,2872.7,N,N,9,0.0,0,501,N,2,2,2,2,85,85
404,8038,25-00503,50,1,1,0,6,0,3,1,1,2872.7,4972,6,5,0.0,0,501,N,2,2,2,2,103,104
405,8039,25-02800,33,1,1,0,1,0,2,1,1,3683.9,7390,10,9,90000.0,8,501,N,2,2,2,2,91,90
406,8040,25-00703,35,1,1,0,1,1,3,1,1,2195.3,6970,9,9,72000.0,7,501,N,2,2,2,2,102,105
407,8041,25-00703,57,1,1,0,1,0,2,1,1,2195.3,6870,9,9,225600.0,9,501,N,2,2,2,2,81,82
408,8042,25-01000,65,1,1,0,1,0,3,1,1,2447.1,7860,11,10,85500.0,8,501,N,2,2,2,2,86,101
409,8043,25-00703,49,2,1,0,1,0,2,1,1,2195.3,6570,8,9,94000.0,8,501,N,2,2,2,2,127,127
410,8044,25-01000,57,1,1,0,1,0,2,1,1,2447.1,9470,16,10,120.0,1,501,N,2,2,2,2,66,60
411,8045,25-01300,32,1,1,0,1,3,5,1,1,1457.2,6890,9,9,100000.0,8,331,N,2,2,2,2,73,74
412,8046,25-02800,34,2,1,0,1,0,2,1,1,3683.9,7290,10,9,70000.0,7,501,N,2,2,2,2,75,75
413,8047,25-00703,57,2,1,0,1,0,5,1,1,2195.3,7071,9,7,76300.0,7,501,N,2,2,2,2,49,49
414,8048,25-00703,55,2,1,0,1,1,3,1,2,2195.3,8290,12,9,70000.0,7,501,N,2,2,2,2,69,68
415,8049,25-00703,58,2,1,0,1,0,2,1,1,2195.3,7860,11,9,14000.0,3,501,N,2,2,2,2,85,82
416,8050,25-00503,29,1,1,0,1,2,4,1,2,2872.7,9770,17,7,50000.0,6,235,N,2,2,2,2,29,30
417,8051,25-02800,50,2,1,0,1,2,4,1,1,3683.9,8680,14,7,108000.0,8,501,N,2,2,2,2,415,414
418,8052,25-00703,28,2,1,0,1,0,2,1,1,2195.3,8180,12,9,75000.0,7,501,N,2,2,2,2,60,60
419,8053,25-00703,58,2,1,0,1,0,2,1,1,2195.3,7860,11,10,90000.0,8,501,N,2,2,2,2,107,90
420,8054,25-00703,39,1,1,0,1,2,4,1,1,2195.3,9470,16,9,627000.0,9,501,N,2,2,2,2,101,101
421,8055,25-01300,60,2,1,0,1,0,2,1,1,1457.2,N,N,5,0.0,0,501,N,2,2,2,2,57,60
422,8056,25-01000,70,1,1,0,1,0,2,1,1,2447.1,7390,10,9,124100.0,9,501,N,2,2,2,2,80,80
423,8057,25-01300,67,2,1,0,1,0,2,1,1,1457.2,6970,9,10,419500.0,9,501,N,2,2,2,2,44,44
424,8058,25-01300,43,2,1,0,1,2,5,1,1,1457.2,8191,12,9,55000.0,6,480,N,2,2,2,2,194,194
425,8059,25-01300,69,1,1,0,1,0,2,1,1,1457.2,6380,7,5,68400.0,7,501,N,2,2,2,2,29,29
426,8060,25-00703,54,2,1,0,1,2,5,1,1,2195.3,7380,10,11,225000.0,9,501,N,2,2,2,2,55,51
427,8061,25-01300,33,1,1,0,8,2,4,1,1,1457.2,7890,11,12,115000.0,8,501,N,2,2,2,2,77,77
428,8062,25-01300,42,2,1,0,6,2,4,1,1,1457.2,5391,6,7,15000.0,3,470,N,2,2,2,2,57,58
429,8063,25-02800,56,1,1,0,1,1,3,1,1,3683.9,4990,6,8,55000.0,6,308,N,2,2,2,2,102,102
430,8064,25-01300,54,2,1,0,1,0,5,1,1,1457.2,7860,11,10,85000.0,8,501,N,2,2,2,2,50,50
431,8065,25-00703,58,1,1,0,1,0,4,1,1,2195.3,6870,9,9,350000.0,9,501,N,2,2,2,2,134,133
432,8066,25-00503,58,2,1,0,1,0,2,1,1,2872.7,8080,12,12,200000.0,9,501,N,2,2,2,2,48,62
433,8067,25-01000,36,2,1,0,2,1,3,1,1,2447.1,2670,4,4,31000.0,4,281,N,2,2,2,2,231,204
434,8068,25-00503,52,1,1,0,1,2,4,1,1,2872.7,6970,9,10,132000.0,9,501,N,2,2,2,2,121,123
436,8070,25-01000,51,2,1,0,1,0,2,1,1,2447.1,5790,6,9,79000.0,7,501,N,2,2,2,2,421,478
437,8071,25-02800,60,1,1,0,1,0,2,1,1,3683.9,7280,10,9,21200.0,3,238,N,2,2,2,2,76,72
438,8072,25-00703,50,2,1,0,1,2,4,1,1,2195.3,7860,11,10,112000.0,8,501,N,2,2,2,2,70,69
439,8073,25-01000,83,2,1,0,1,0,2,1,2,2447.1,N,N,9,58100.0,6,501,N,1,2,2,2,113,112
440,8074,25-00503,52,1,1,0,6,2,4,1,1,2872.7,3580,4,10,92000.0,8,501,N,2,2,2,2,62,62
441,8075,25-02800,33,1,1,0,1,0,2,1,1,3683.9,9370,16,5,85000.0,8,501,N,2,2,2,2,293,293
442,8076,25-01000,45,2,1,0,1,2,5,1,1,2447.1,6690,8,5,80000.0,7,501,N,2,2,2,2,115,115
443,8077,25-01000,81,2,1,0,1,0,2,1,1,2447.1,7270,10,11,622000.0,9,501,N,2,2,2,2,91,93
444,8078,25-01000,51,2,1,1,1,2,4,1,1,2447.1,7970,12,11,150000.0,9,501,N,2,2,2,2,195,195
445,8079,25-01300,55,2,1,0,1,0,2,1,1,1457.2,7460,10,9,190000.0,9,501,N,2,2,2,2,116,115
446,8080,25-00703,35,2,1,0,1,2,4,1,1,2195.3,8191,12,7,43400.0,5,501,N,2,2,2,2,102,99
