,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
772,1,1,1,1,2,N,9,10
773,1,6,1,1,2,N,1,9
774,1,1,2,1,2,N,9,10
775,1,N,1,1,2,N,N,N
776,1,1,2,1,1,N,8,9
777,1,6,2,1,2,N,1,9
778,1,1,2,1,1,N,8,10
779,8,N,1,1,1,4,N,3
780,1,1,2,1,1,N,2,5
781,1,3,2,1,2,N,9,10
782,8,6,1,2,0,N,0,4
783,2,6,2,1,1,N,1,7
784,2,6,2,1,2,N,5,7
785,8,N,2,1,2,N,N,1
786,1,1,2,1,1,N,7,5
787,2,6,2,1,2,N,2,8
788,9,1,1,1,2,N,8,9
789,6,1,1,1,1,N,9,9
790,6,1,2,1,1,N,8,12
791,1,1,2,1,1,N,5,9
792,1,6,1,1,1,N,9,9
793,1,1,2,1,1,N,0,7
794,2,1,2,1,2,N,0,4
795,8,6,2,1,1,N,6,4
796,6,1,1,1,1,N,9,12
797,6,6,2,1,1,N,4,5
798,2,N,2,1,1,N,N,3
799,1,6,2,1,1,N,8,5
800,2,6,2,1,2,N,5,8
801,3,2,1,1,2,N,4,5
802,1,4,1,1,2,N,9,9
803,2,6,1,1,2,N,0,4
804,2,N,1,1,1,N,N,2
805,1,N,2,1,2,N,N,1
806,1,2,1,2,0,N,0,7
807,2,N,1,1,1,N,N,3
808,2,6,2,1,2,N,2,10
809,1,2,1,2,0,N,9,4
810,1,6,1,2,0,5,0,3
811,6,6,2,1,1,N,3,11
812,3,6,1,1,2,N,6,7
813,6,1,1,1,1,N,8,9
814,1,4,1,1,2,N,3,3
815,1,1,1,1,1,N,6,10
816,1,1,1,1,1,N,6,9
817,1,1,1,1,1,N,4,5
818,1,6,1,1,2,N,6,8
819,1,1,2,1,1,N,6,9
820,2,1,2,1,1,N,4,7
821,1,6,2,1,1,N,2,5
822,1,1,2,1,1,N,1,11
823,1,N,1,1,1,N,N,3
824,8,N,2,1,2,N,N,3
825,1,1,2,1,1,N,5,9
826,2,4,2,1,1,N,2,4
827,2,4,1,1,2,N,8,10
828,8,6,2,1,2,N,0,3
829,2,6,1,1,1,N,0,4
830,2,1,2,1,2,N,2,4
831,1,N,1,1,1,N,N,3
832,6,N,1,1,1,N,N,3
833,1,N,2,1,2,N,N,1
834,1,1,1,1,1,N,9,9
835,3,6,1,1,2,N,6,5
836,1,1,2,1,1,N,8,8
837,6,6,2,1,1,N,4,9
838,1,3,2,1,2,N,3,5
839,1,N,2,1,2,N,N,3
840,1,6,1,1,2,N,2,9
841,3,N,2,1,1,N,N,3
842,1,6,2,1,2,N,1,7
843,1,1,1,1,2,N,8,9
844,1,2,2,1,2,N,7,11
845,8,6,2,1,1,N,5,7
846,1,6,2,3,0,N,0,4
847,1,N,2,1,2,N,N,N
848,1,6,1,1,2,N,1,9
849,8,N,2,1,1,N,N,N
850,2,1,2,1,1,N,7,8
851,6,N,2,1,2,N,N,3
852,1,1,1,1,1,N,8,9
853,1,6,1,1,1,N,1,7
854,6,3,2,1,1,N,7,4
855,6,1,1,1,1,N,6,10
856,1,1,1,1,1,N,6,10
857,6,6,1,1,2,N,5,9
858,1,1,1,1,2,N,8,9
859,2,N,1,1,1,N,N,N
860,2,6,1,3,0,N,0,7
861,1,6,2,3,0,N,2,7
862,6,6,1,1,1,N,1,7
863,2,1,2,1,1,N,5,7
864,6,1,2,1,2,N,9,10
865,1,N,2,1,1,N,N,2
866,6,1,1,1,1,N,9,9
867,1,3,1,1,1,N,8,10
868,2,4,2,1,2,N,0,9
869,1,6,2,1,2,N,1,7
870,6,4,2,1,1,N,7,9
871,1,4,1,1,1,N,4,7
872,1,1,1,1,1,N,2,5
873,1,1,2,1,1,N,3,10
874,3,1,1,1,1,N,4,5
875,2,6,1,1,2,N,3,4
876,1,1,1,1,2,N,4,5
877,1,1,1,1,1,N,9,7
878,1,6,1,2,0,N,0,3
879,2,4,2,1,1,N,8,7
880,2,N,1,1,1,N,N,N
881,1,1,2,1,1,N,7,10
882,1,6,2,3,0,N,1,7
883,6,1,1,1,2,N,4,1
884,6,6,2,1,2,N,5,10
885,1,1,2,1,1,N,2,7
886,6,1,1,1,1,N,9,9
887,1,N,2,1,1,N,N,3
888,2,1,1,1,1,N,4,7
889,5,1,1,1,1,N,7,5
890,6,6,1,1,2,N,8,9
891,1,1,1,1,1,N,7,5
892,2,1,1,1,1,N,6,4
893,8,6,2,1,1,N,0,10
894,1,1,2,1,1,N,7,9
895,9,N,2,1,2,N,N,3
896,2,2,2,3,0,N,6,7
897,1,6,1,2,0,N,1,7
898,1,6,1,1,1,N,4,5
899,1,1,2,1,1,N,1,10
900,1,6,1,1,2,N,0,4
901,1,N,2,1,1,N,N,3
902,6,6,1,3,0,N,2,5
903,2,N,2,1,1,N,N,1
904,8,6,1,1,2,N,0,5
905,1,6,2,1,1,N,2,5
906,1,1,2,1,1,N,8,8
907,1,1,2,1,1,N,5,5
908,2,1,2,1,1,N,7,9
909,1,1,2,1,1,N,1,5
910,1,6,2,1,1,N,0,1
911,1,1,2,1,1,N,0,9
912,2,6,2,1,1,N,0,7
913,1,6,1,1,2,N,1,5
914,2,6,2,1,2,N,2,7
915,1,1,1,1,1,N,6,9
916,2,6,1,3,0,N,0,9
917,1,1,1,1,2,N,2,11
918,1,1,2,1,1,N,4,6
919,1,1,1,1,1,N,3,4
920,1,3,2,1,1,N,8,10
921,1,1,2,1,1,N,5,5
922,1,N,2,1,2,N,N,N
923,2,6,1,1,2,N,2,10
924,2,6,1,1,2,N,5,7
925,1,3,2,1,1,N,3,5
926,1,N,1,1,2,N,N,N
927,1,N,2,1,2,N,N,3
928,1,1,1,1,1,N,2,10
929,1,6,2,1,2,N,6,8
930,1,1,1,1,2,N,6,9
931,2,2,1,1,1,N,2,7
932,2,N,1,1,2,N,N,1
933,3,N,1,1,1,N,N,1
934,1,6,1,3,0,N,1,7
935,1,1,1,1,1,N,9,7
936,1,1,1,1,2,N,6,5
937,6,1,1,1,2,N,7,4
938,1,1,2,1,1,N,3,4
939,6,N,2,1,1,N,N,3
940,3,N,1,1,1,N,N,3
941,2,6,2,3,0,N,0,7
942,1,1,2,1,1,N,3,9
943,1,6,1,1,2,N,7,9
944,1,6,1,3,0,N,0,7
945,2,4,1,1,2,N,5,7
946,6,1,1,1,1,N,9,12
947,1,1,1,1,2,N,9,10
948,6,2,2,1,2,N,9,10
949,1,1,1,1,1,N,9,10
950,2,6,2,1,2,N,2,5
951,1,5,2,1,1,N,1,8
952,6,1,2,1,1,N,2,9
953,1,6,1,1,2,N,3,5
954,6,1,2,1,1,N,9,10
955,1,1,2,1,1,N,8,8
956,2,6,1,1,1,N,5,5
957,2,3,2,1,1,N,5,4
958,1,6,1,1,2,N,0,4
959,9,6,1,1,1,N,0,3
960,2,4,2,1,1,N,5,5
961,1,6,2,1,1,N,4,7
962,1,1,2,1,1,N,0,12
963,2,6,2,1,2,N,3,7
964,6,6,2,3,0,N,0,7
965,8,5,2,1,1,N,3,4
966,1,N,1,1,1,N,N,3
967,1,1,2,1,1,N,9,10
968,1,6,1,1,2,N,5,12
969,2,1,1,1,1,N,7,5
970,1,6,2,3,0,N,0,3
971,2,N,1,1,1,N,N,3
972,6,1,2,1,1,N,2,10
973,2,1,2,1,1,N,5,7
974,1,1,1,1,1,N,5,7
975,1,4,1,1,2,N,9,11
976,1,6,2,1,2,N,8,9
977,1,6,1,3,0,N,0,7
978,1,N,1,1,2,N,N,3
979,1,1,1,1,1,N,3,5
980,1,6,1,3,0,N,0,7
981,9,6,2,1,2,N,5,7
982,1,1,1,1,2,N,9,10
983,2,6,1,1,2,N,5,5
984,8,6,2,1,2,N,0,1
985,2,1,1,1,1,N,4,5
986,3,1,2,1,1,N,0,10
987,6,6,2,1,2,N,1,1
988,1,6,2,1,1,N,9,7
989,5,4,1,1,1,N,1,5
990,1,1,1,1,1,N,8,9
991,2,1,1,1,1,N,0,5
992,2,N,1,1,2,N,N,1
993,1,6,2,1,1,N,1,4
994,6,6,1,1,2,N,1,9
995,2,N,1,1,1,N,N,2
996,1,6,1,1,2,N,3,9
997,8,5,1,2,0,N,0,3
998,1,1,1,1,1,N,8,5
999,1,1,2,1,2,N,7,10
1000,2,2,2,1,1,N,0,5
1001,6,3,2,1,1,N,9,9
1002,3,6,2,3,0,N,0,5
1003,1,1,1,1,1,N,8,9
1004,1,3,2,1,1,N,8,8
1005,9,1,2,1,1,N,9,11
1006,2,1,2,1,1,N,0,5
1007,7,6,1,1,2,N,5,5
1008,1,N,1,1,2,N,N,N
1009,2,1,1,1,1,N,0,5
1010,1,1,2,1,1,N,8,10
1011,1,N,1,1,2,N,N,1
1012,1,1,1,1,1,N,5,5
1013,7,N,1,1,2,N,N,2
1014,1,4,2,1,2,N,2,10
1015,1,1,1,1,1,N,6,7
1016,2,N,2,1,2,N,2,3
1017,6,N,2,1,2,N,N,N
1018,3,1,1,1,1,N,6,12
1019,1,N,2,1,1,N,N,3
1020,6,N,2,1,2,N,N,3
1021,2,2,1,1,2,N,4,4
1022,1,N,1,1,1,N,N,3
1023,6,3,2,2,1,N,N,2
1024,1,6,1,1,2,N,8,9
1025,1,1,1,1,1,N,5,5
1026,1,N,2,1,1,N,N,1
1027,1,6,1,1,1,N,4,7
1028,1,6,2,1,2,N,8,7
1029,2,4,1,2,0,N,2,7
1030,1,6,1,1,2,N,4,5
1031,1,6,2,1,1,N,1,5
1032,8,6,2,1,2,N,2,4
1033,1,1,1,1,1,N,9,11
1034,1,N,2,1,2,N,N,3
1035,1,1,2,1,1,N,9,10
1036,1,6,1,1,2,N,0,9
1037,1,N,1,1,1,N,N,N
1038,6,6,1,1,2,N,8,9
1039,2,4,1,1,2,N,5,5
1040,2,5,1,1,1,N,0,5
1041,1,6,2,1,2,N,8,9
1042,1,4,1,1,2,N,5,5
1043,1,N,1,1,1,N,N,3
1044,6,1,1,1,1,N,9,10
1045,1,1,1,1,1,N,7,9
1046,9,6,1,1,1,N,4,3
1047,1,6,2,1,1,N,3,9
1048,3,1,1,1,2,N,7,9
1049,2,6,2,1,2,N,3,10
1050,2,6,1,3,0,N,0,7
1051,3,4,1,1,1,N,6,12
1052,8,3,1,1,2,N,N,N
1053,2,5,1,1,2,N,3,5
1054,2,6,1,1,2,N,4,4
1055,1,6,1,2,0,N,2,5
1056,4,2,1,1,2,N,8,3
1057,1,N,1,1,2,N,N,N
1058,1,N,1,1,2,N,N,3
1059,2,N,1,1,2,N,N,3
1060,2,1,2,1,2,N,4,1
1061,1,1,1,1,1,N,7,5
1062,1,1,1,1,1,N,9,9
1063,6,1,1,1,1,N,5,10
1064,1,1,1,1,1,N,9,8
1065,8,1,1,1,2,N,0,7
1066,2,1,2,1,1,N,6,10
1067,1,N,2,1,1,N,N,3
1068,1,6,2,3,0,N,0,7
1069,1,3,1,1,1,N,8,7
1070,1,1,2,1,1,N,7,9
1071,2,6,2,1,1,N,4,5
1072,1,6,2,1,2,N,0,4
1073,1,1,1,1,1,N,6,5
1074,1,6,1,1,1,N,8,10
1075,1,3,1,1,2,N,2,4
1076,1,6,2,1,2,N,3,9
1077,1,1,1,1,2,N,8,12
1078,1,3,2,1,1,N,2,7
1079,1,1,2,1,1,N,1,9
1080,2,6,1,1,1,N,8,5
1081,2,N,1,1,2,N,N,3
1082,1,6,2,1,1,N,7,10
1083,1,1,2,1,1,N,9,12
1084,6,1,2,1,1,N,7,9
1085,1,1,1,1,1,N,9,11
1086,9,6,2,1,1,N,3,5
1087,9,2,1,2,0,N,6,5
1088,1,1,1,1,1,N,N,3
1089,8,4,2,1,1,N,4,5
1090,2,N,1,1,1,N,N,3
1091,1,1,1,1,1,N,9,11
1092,2,2,1,1,1,N,0,7
1093,1,1,2,1,1,N,3,4
1094,1,N,2,1,1,N,N,N
1095,2,1,1,1,2,N,9,10
1096,6,2,1,1,2,N,4,10
1097,1,1,1,1,1,N,7,9
1098,1,1,2,1,1,N,0,3
1099,1,6,2,1,1,N,9,10
1100,2,4,2,1,2,N,4,8
1101,2,6,1,1,2,N,7,11
1102,2,1,2,1,2,N,6,5
1103,1,6,1,1,1,N,5,7
1104,1,6,2,1,1,N,9,10
1105,1,3,2,1,1,N,2,4
1106,6,1,2,1,1,N,1,3
1107,2,4,2,1,1,N,4,5
1108,2,1,1,1,2,N,0,5
1109,2,6,1,1,2,N,7,5
1110,1,6,1,1,1,N,5,10
1111,2,6,2,1,2,N,1,9
1112,6,1,1,1,1,N,9,9
1113,1,N,2,1,1,N,N,3
1114,1,6,1,1,2,N,6,5
1115,1,6,1,1,1,N,6,8
1116,1,4,2,1,2,N,6,10
1117,2,4,1,3,0,N,1,7
1118,1,1,2,1,1,N,5,9
1119,1,1,1,1,1,N,9,8
1120,1,6,2,3,0,N,1,7
1121,1,N,2,1,2,N,N,3
1122,1,4,1,1,2,N,4,7
1123,6,1,2,1,1,N,8,9
1124,1,1,2,1,1,N,0,8
1125,1,N,1,1,1,N,N,3
1126,2,6,1,1,2,N,4,7
1127,6,N,2,1,2,N,N,3
1128,1,1,2,1,1,N,7,12
1129,2,N,1,1,1,N,N,3
1130,1,1,1,1,1,N,9,12
1131,2,N,2,1,2,N,N,2
1132,2,6,1,1,2,N,3,4
1133,1,6,2,3,0,N,1,7
1134,2,6,1,1,1,N,6,6
1135,1,N,2,1,1,N,N,2
1136,2,1,1,1,1,N,5,5
1137,2,6,2,1,2,N,3,5
1138,2,6,2,3,0,N,0,4
1139,1,1,1,1,1,N,6,5
1140,2,1,2,1,1,N,0,4
1141,2,6,1,1,1,N,2,9
1142,1,N,1,1,2,N,N,3
1143,3,N,1,1,2,N,N,1
1144,2,6,2,1,2,N,4,7
1145,1,6,2,1,1,N,7,9
1146,3,N,2,1,2,N,N,2
1147,2,6,1,1,2,N,6,5
1148,2,N,1,1,2,N,N,N
1149,3,N,1,1,2,N,N,3
1150,1,1,1,1,2,N,9,10
1151,8,N,2,1,2,N,N,3
1152,9,1,2,1,1,N,6,9
1153,1,N,2,1,2,N,N,3
1154,1,6,1,1,1,N,0,3
1155,2,6,1,2,0,N,5,5
1156,1,1,1,1,1,N,9,7
1157,1,6,2,1,2,N,8,9
1158,6,6,2,1,1,N,3,7
1159,3,N,2,1,1,N,N,2
1160,1,4,1,1,1,3,5,5
1161,2,1,1,1,2,N,2,10
1162,1,N,1,1,2,N,N,3
1163,2,N,1,1,1,N,N,2
1164,9,6,1,1,2,N,2,5
1165,1,1,1,1,1,N,4,7
1166,2,6,2,3,0,N,1,7
1167,6,6,1,1,2,N,1,7
1168,2,6,1,1,2,N,5,7
1169,1,6,2,1,2,N,8,9
1170,3,1,2,1,1,N,0,6
1171,2,6,1,1,2,N,2,5
1172,1,N,2,1,2,N,N,3
1173,2,4,2,1,1,N,3,7
1174,1,5,2,1,2,N,0,3
1175,2,6,2,1,2,N,6,6
1176,2,1,2,1,1,N,9,9
1177,9,N,1,1,2,N,N,2
1178,1,1,2,1,1,N,9,5
1179,2,N,2,1,1,N,N,N
1180,1,N,1,1,1,N,N,N
1181,2,3,2,1,1,N,3,4
1182,6,6,2,1,2,N,6,9
1183,2,3,2,1,1,N,2,7
1184,2,5,2,1,2,N,1,7
1185,1,6,2,1,1,N,8,10
1186,2,6,2,1,1,N,0,3
1187,2,N,2,1,1,N,N,3
1188,1,4,1,1,2,N,6,7
1189,1,N,2,1,1,N,N,N
1190,2,6,1,1,2,N,4,4
1191,1,1,1,1,1,N,8,9
1192,8,4,1,1,2,N,2,5
1193,1,6,2,1,1,N,0,4
1194,2,3,1,2,0,N,2,5
1195,2,4,1,1,2,N,0,5
1196,1,4,2,1,1,N,4,9
1197,2,1,1,1,1,N,8,5
1198,2,1,1,1,1,N,7,9
1199,8,4,1,1,1,N,6,8
1200,1,1,2,1,1,N,8,10
1201,2,N,1,1,2,N,N,3
1202,2,N,1,1,2,N,N,3
1203,2,6,2,1,2,N,0,4
1204,2,6,1,1,1,N,0,4
1205,1,4,1,1,1,N,9,6
1206,2,6,2,1,2,N,0,4
1207,2,1,1,1,1,N,4,5
1208,2,6,1,1,1,N,1,9
1209,1,6,2,1,2,N,0,7
1210,1,6,1,1,1,N,9,7
1211,1,6,2,1,2,N,6,9
1212,2,N,1,1,1,N,N,3
1213,8,N,2,1,2,N,N,3
1214,1,2,1,1,1,N,7,9
1215,1,4,2,1,2,N,3,9
1216,2,1,2,1,1,N,0,9
1217,1,6,1,1,1,N,6,9
1218,1,1,2,1,1,N,6,5
1219,2,1,1,1,1,N,5,7
1220,1,1,1,1,1,N,9,9
1221,1,1,1,1,1,N,5,5
1222,2,6,1,1,2,N,2,7
1223,1,4,1,1,1,N,5,7
1224,1,6,1,1,2,N,2,9
1225,1,N,2,1,1,N,N,N
1226,2,N,2,1,1,N,N,3
1227,1,6,1,2,0,N,0,5
1228,1,1,1,1,1,N,6,7
1229,1,6,2,1,2,N,7,10
1230,1,4,2,1,1,N,1,7
1231,1,4,1,1,1,N,7,7
1232,1,1,1,1,1,N,8,10
1233,2,1,1,1,1,N,9,9
1234,1,6,1,1,1,N,8,9
1235,6,1,2,1,1,N,1,8
1236,2,2,2,1,2,N,2,5
1237,2,6,1,1,2,N,3,6
1238,2,1,2,1,1,N,9,11
1239,9,6,1,1,2,N,5,5
1240,3,2,2,2,0,N,0,8
1241,2,6,2,1,1,N,0,4
1242,9,3,2,1,1,N,8,9
1243,1,N,1,1,1,N,N,3
1244,8,1,2,1,1,N,7,10
1245,1,1,2,1,1,N,8,9
1246,3,1,1,1,1,N,4,12
1247,2,N,2,1,1,N,N,3
1248,1,1,1,1,1,N,7,8
1249,1,N,2,1,1,N,N,3
1250,1,6,1,1,1,N,5,7
1251,1,6,2,1,1,N,8,6
1252,6,1,2,1,1,N,0,6
1253,1,1,2,1,1,N,6,7
1254,1,1,1,1,1,N,6,5
1255,1,6,2,1,2,N,0,4
1256,2,1,2,1,1,N,0,8
1257,1,N,1,1,1,N,N,2
1258,1,1,2,1,1,N,5,10
1259,2,2,2,1,1,N,3,5
1260,1,1,1,1,1,N,8,9
1261,1,1,1,1,1,N,9,5
1262,2,3,2,2,0,N,4,5
1263,2,N,2,1,2,N,N,3
1264,1,1,1,1,1,N,9,7
1265,1,1,2,1,1,N,3,8
1266,3,N,2,1,1,N,N,1
1267,1,4,2,1,1,N,9,12
1268,2,N,2,1,2,N,N,3
1269,1,6,2,1,1,N,8,7
1270,1,3,2,1,1,N,3,7
1271,6,3,2,1,1,N,2,5
1272,1,1,2,1,1,N,8,9
1273,1,6,1,1,1,N,9,9
1274,1,1,1,1,2,N,3,7
1275,1,N,1,1,2,N,N,2
1276,8,3,2,1,1,N,4,6
1277,9,N,1,1,2,N,N,N
1278,6,2,1,1,1,N,N,3
1279,1,1,1,1,1,N,8,5
1280,2,6,2,1,1,N,4,5
1281,1,4,1,1,1,N,9,7
1282,6,1,1,1,1,N,8,10
1283,2,6,1,1,2,N,7,9
1284,3,1,2,1,1,N,4,8
1285,1,N,2,1,1,N,N,3
1286,6,N,1,1,1,N,N,3
1287,1,1,1,1,1,N,9,6
1288,6,N,2,1,1,N,N,3
1289,6,N,2,1,1,N,N,3
1290,1,4,2,1,1,N,9,9
1291,1,1,2,1,1,N,9,11
1292,2,6,1,1,2,N,0,4
1293,8,2,2,1,1,N,7,10
1294,2,N,2,1,2,N,N,1
1295,2,3,2,1,2,N,2,4
1296,6,N,1,1,2,N,N,3
1297,2,6,1,1,2,N,4,4
1298,1,1,1,1,1,N,9,11
1299,1,6,1,3,0,N,1,5
1300,1,4,1,1,1,N,6,11
1301,3,N,2,1,1,N,N,2
1302,1,4,1,2,0,N,3,4
1303,1,6,2,1,2,N,1,7
1304,1,1,2,1,1,N,8,9
1305,1,1,1,1,1,N,8,10
1306,8,6,1,2,0,N,0,5
1307,2,5,2,1,2,N,6,8
1308,6,1,2,1,2,N,9,10
1309,6,1,2,1,1,N,9,9
1310,2,N,1,1,1,N,N,2
1311,9,N,1,1,1,N,N,N
1312,1,3,2,1,1,N,9,9
1313,6,6,2,3,0,N,1,7
1314,6,6,2,1,2,N,0,3
1315,1,6,1,1,1,N,4,5
1316,1,6,2,1,1,N,1,8
1317,1,N,1,1,1,N,N,2
1318,2,1,1,1,1,N,5,5
1319,2,4,1,3,0,N,0,5
1320,1,1,1,1,1,N,9,9
1321,1,4,2,1,1,N,3,7
1322,2,6,1,1,2,N,0,1
1323,1,N,2,1,1,N,N,3
1324,2,6,2,1,2,N,5,5
1325,1,6,2,1,2,N,0,7
1326,1,1,1,1,2,N,8,12
1327,1,1,1,1,1,N,3,8
1328,2,6,1,1,1,N,5,5
1329,2,6,2,1,2,N,0,7
1330,1,4,1,1,2,N,9,12
1331,1,6,1,1,2,N,1,9
1332,1,6,1,1,2,N,9,9
1333,2,N,2,1,1,N,N,3
1334,2,3,2,1,1,N,3,7
1335,1,1,1,1,1,N,9,10
1336,1,N,1,1,2,N,N,N
1337,1,1,1,1,2,N,8,8
1338,2,1,2,1,1,N,2,5
1339,1,1,1,1,1,N,2,5
1340,1,1,2,1,1,N,9,11
1341,1,N,2,1,1,N,N,3
1342,1,6,1,1,2,N,7,10
1343,2,1,1,1,1,N,7,11
1344,1,1,1,1,1,N,8,7
1345,1,1,2,1,2,N,7,12
1346,1,2,2,1,1,N,7,9
1347,2,6,1,3,0,N,0,7
1348,6,1,2,1,1,N,9,10
1349,2,6,1,1,2,N,4,5
1350,1,6,2,1,1,N,0,3
1351,2,1,2,1,1,N,5,8
1352,5,1,1,1,1,N,2,7
1353,1,1,2,1,1,N,7,8
1354,2,N,1,1,1,N,N,3
1355,1,1,1,1,1,N,9,7
1356,1,1,1,1,1,N,3,6
1357,3,N,2,1,1,N,N,3
1358,2,4,1,1,2,N,3,7
1359,3,N,1,1,2,N,N,2
1360,2,4,2,1,1,5,5,4
1361,5,3,1,1,1,N,1,N
1362,1,6,1,1,1,N,8,9
1363,1,6,1,1,2,N,0,4
1364,1,6,1,1,1,N,1,5
1365,6,1,1,1,1,N,3,8
1366,1,4,2,1,1,N,9,5
1367,6,1,1,1,1,N,7,9
1368,2,6,1,1,2,N,0,4
1369,3,1,1,1,1,N,6,9
1370,1,1,1,1,1,N,4,10
1371,1,6,2,1,1,N,0,4
1372,6,1,2,1,1,N,8,8
1373,2,N,2,1,1,N,N,3
1374,1,1,1,1,1,N,4,9
1375,3,N,1,1,1,N,N,6
1376,1,1,1,1,1,N,9,12
1377,1,6,1,1,1,N,6,10
1378,1,N,1,1,1,N,N,N
1379,2,N,2,1,2,N,N,2
1380,1,6,1,1,2,N,1,4
1381,1,N,1,1,1,N,N,3
1382,8,N,2,1,2,N,N,3
1383,6,3,1,1,1,N,3,9
1384,6,6,1,2,0,N,0,3
1385,1,1,1,1,1,N,6,7
1386,1,6,1,2,0,N,2,4
1387,1,6,1,1,2,N,7,5
1388,2,1,2,1,1,N,0,5
1389,1,N,1,1,2,N,N,N
1390,2,6,1,1,2,N,2,5
1391,3,N,1,1,1,N,N,3
1392,1,1,1,1,1,N,9,9
1393,1,4,1,1,1,N,7,9
1394,1,1,2,1,1,N,4,5
1395,1,4,1,1,1,N,2,6
1396,1,3,2,1,1,N,9,12
1397,1,N,2,1,2,N,N,N
1398,6,6,2,1,2,N,5,11
1399,6,4,1,1,1,N,7,10
1400,6,6,1,3,0,N,0,7
1401,1,6,2,1,1,N,5,9
1402,1,N,1,1,1,N,N,1
1403,1,6,2,1,1,N,0,9
1404,2,6,2,1,2,N,1,4
1405,1,1,2,1,1,N,8,10
1406,8,6,1,1,2,N,3,7
1407,6,2,1,1,2,N,7,12
1408,1,6,1,1,1,N,0,7
1409,9,N,1,1,2,N,N,3
1410,2,6,1,1,1,N,2,8
1411,6,1,1,1,1,N,8,10
1412,6,1,2,1,1,N,1,10
1413,1,4,1,1,1,N,8,11
1414,1,4,1,1,1,N,8,9
1415,8,N,2,1,1,N,N,3
1416,6,6,1,1,2,N,1,9
1417,1,3,1,1,1,5,2,9
1418,3,N,1,1,2,N,N,2
1419,1,3,2,1,1,N,9,12
1420,1,6,1,1,1,N,9,9
1421,2,6,1,2,0,N,1,7
1422,2,6,1,1,2,N,0,7
1423,1,4,2,1,1,N,2,7
1424,2,N,1,1,2,N,N,3
1425,1,6,1,1,2,N,3,5
1426,2,6,2,1,2,N,3,5
1427,3,1,2,1,2,N,1,8
1428,1,1,2,1,1,N,6,9
1429,9,N,2,1,1,N,N,2
1430,2,6,1,1,2,N,3,9
1431,1,6,1,1,1,N,5,4
1432,1,6,2,1,1,N,9,9
1433,2,N,2,1,1,N,N,3
1434,1,1,1,1,1,5,9,9
1435,1,6,1,1,1,N,0,4
1436,6,1,1,1,2,N,4,9
1437,1,6,1,3,0,N,3,7
1438,2,1,1,1,2,N,5,7
1439,1,6,2,3,0,N,0,7
1440,1,1,1,1,1,N,7,10
1441,1,6,2,2,0,N,0,4
1442,1,6,2,1,2,N,0,9
1443,1,4,1,1,1,N,6,4
1444,6,1,1,1,1,N,5,5
1445,8,2,2,1,1,N,3,1
1446,2,5,1,1,1,N,2,4
1447,1,1,2,1,2,N,0,12
1448,6,N,1,1,1,N,N,3
1449,9,6,1,1,2,N,6,9
1450,2,6,1,1,1,N,3,7
1451,1,6,1,3,0,N,1,5
1452,1,1,2,1,2,N,4,8
1453,1,1,1,1,1,N,9,11
1454,6,4,2,1,1,N,0,10
1455,2,N,2,1,1,N,N,3
1456,1,6,2,1,2,N,4,10
1457,1,6,1,1,1,N,0,8
1458,6,N,2,1,2,N,N,1
1459,8,1,2,1,1,N,6,9
1460,1,1,1,1,1,N,2,5
1461,1,1,1,1,1,N,2,7
1462,2,4,1,1,1,N,4,6
1463,1,1,2,1,1,N,3,10
1464,1,6,1,1,2,N,8,12
1465,2,5,1,1,2,N,2,5
1466,6,1,2,1,2,N,8,10
1467,1,6,2,1,2,N,4,10
1468,1,N,1,1,1,N,N,3
1469,1,6,1,3,0,N,2,3
1470,1,3,2,1,1,N,7,9
1471,1,1,2,1,1,N,4,8
1472,2,N,1,1,2,N,N,3
1473,1,N,2,1,1,N,N,2
1474,1,1,1,1,2,N,9,11
1475,1,4,1,1,2,N,3,7
1476,1,1,2,1,1,N,9,12
1477,2,5,1,1,2,N,3,7
1478,2,3,1,2,0,N,3,5
1479,1,1,1,1,1,N,6,5
1480,1,1,1,1,1,N,9,9
1481,2,2,2,1,2,N,2,10
1482,1,1,2,1,1,N,9,12
1483,2,6,2,1,2,N,3,5
1484,2,1,2,1,2,N,1,7
1485,2,6,2,1,1,N,0,5
1486,1,6,1,1,2,N,1,5
1487,1,1,1,1,2,N,9,12
1488,1,1,1,1,2,N,3,3
1489,6,N,2,1,2,N,N,2
1490,2,1,2,1,1,N,3,7
1491,1,N,1,1,1,N,N,7
1492,6,N,1,1,1,N,N,3
1493,6,6,1,3,0,N,1,7
1494,1,1,1,1,2,N,7,8
1495,2,3,2,1,1,N,2,3
1496,1,1,2,1,1,N,5,8
1497,6,6,2,1,1,N,0,4
1498,2,N,1,1,1,N,N,3
1499,1,3,2,1,1,N,7,7
1500,2,6,1,1,2,N,8,9
1501,2,6,1,1,2,N,3,5
1502,6,6,2,1,2,N,4,9
1503,1,1,2,1,1,N,5,7
1504,1,1,2,1,1,N,9,10
1505,1,1,1,1,1,N,6,9
1506,2,1,2,1,1,N,0,7
1507,6,1,2,1,2,N,0,5
1508,1,1,1,1,1,N,9,12
1509,2,N,2,1,1,N,N,N
1510,1,1,1,1,1,N,1,8
1511,1,1,1,1,1,N,9,11
1512,1,1,1,1,1,N,9,9
1513,1,4,2,1,1,N,9,9
1514,6,1,1,1,1,N,7,10
1515,6,3,2,1,1,N,2,9
1516,6,N,1,1,1,N,N,2
1517,1,N,2,1,1,N,N,N
