,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
772,6,N,1,1,2,N,N,3
773,6,6,2,1,1,N,5,10
774,1,N,1,1,1,N,N,N
775,9,6,2,1,2,N,0,4
776,1,N,1,1,1,N,N,3
777,8,N,1,1,1,N,3,8
778,1,1,1,1,1,N,9,12
779,8,6,1,1,2,N,1,4
780,1,1,1,1,1,N,2,9
781,2,6,1,2,0,N,3,7
782,2,4,1,1,2,N,4,4
783,1,3,1,1,1,N,4,9
784,8,6,1,1,2,N,3,5
785,3,N,1,1,1,N,N,3
786,1,6,1,1,1,N,9,9
787,6,1,1,1,1,N,8,10
788,1,1,2,1,1,N,1,9
789,1,1,1,1,1,N,3,4
790,1,6,2,1,1,N,1,4
791,1,1,2,1,1,N,0,4
792,2,6,1,1,1,N,7,3
793,1,4,2,1,1,N,6,10
794,1,1,1,1,1,N,9,11
795,8,6,2,1,2,N,0,4
796,1,6,2,1,1,N,9,5
797,1,1,1,1,1,N,6,5
798,1,6,2,1,1,N,9,9
799,2,6,2,1,2,N,0,1
800,3,4,1,1,2,N,7,10
801,6,1,2,1,1,N,5,9
802,1,6,1,1,2,N,9,9
803,1,N,1,1,1,N,N,N
804,1,1,1,1,1,N,5,4
805,2,1,1,1,2,N,9,10
806,1,1,1,1,1,N,9,9
807,1,6,1,1,2,N,5,9
808,1,6,1,1,1,N,3,4
809,6,6,1,1,2,N,8,7
810,2,6,1,1,1,N,4,9
811,3,6,2,1,2,N,1,10
812,2,6,2,1,2,N,5,9
813,1,6,1,1,2,N,5,5
814,1,6,1,1,2,N,8,11
815,1,N,2,1,1,N,N,N
816,9,1,2,1,1,N,7,4
817,1,6,2,2,0,N,0,4
818,3,1,2,1,1,N,2,4
819,1,1,1,1,2,N,8,12
820,1,1,2,1,1,N,3,4
821,1,4,2,1,1,N,4,9
822,3,4,1,1,2,N,2,4
823,2,3,2,1,2,N,2,1
824,1,1,2,1,1,N,3,8
825,1,6,1,1,1,N,9,9
826,2,N,2,1,2,N,N,3
827,8,1,2,1,2,N,4,12
828,1,6,2,1,2,N,8,10
829,1,1,2,1,1,N,9,10
830,1,6,2,1,1,N,0,8
831,1,1,2,1,1,N,9,10
832,1,N,2,1,2,N,N,3
833,1,1,1,1,1,N,9,10
834,2,6,2,1,1,N,0,7
835,1,6,1,1,2,N,9,11
836,9,1,1,1,1,N,8,7
837,9,6,1,1,2,N,4,9
838,2,1,1,1,2,N,6,8
839,1,1,1,1,1,N,8,9
840,2,1,1,1,1,N,9,10
841,1,1,1,1,1,N,9,9
842,1,3,2,1,1,N,9,9
843,1,6,2,1,1,N,7,5
844,1,6,1,1,2,N,3,3
845,3,N,1,1,2,N,N,3
846,2,N,1,1,2,N,N,3
847,2,1,2,1,1,N,4,7
848,1,1,2,1,1,N,0,4
849,1,1,1,1,1,N,8,6
850,1,6,1,3,0,N,8,4
851,2,6,1,1,1,N,0,5
852,1,1,1,1,1,N,7,7
853,2,6,2,1,2,N,1,8
854,1,1,2,1,1,4,8,9
855,9,6,1,1,1,N,6,10
856,6,1,1,1,1,N,5,9
857,1,2,1,1,1,N,9,9
858,2,6,1,3,0,N,3,7
859,2,4,2,1,2,N,8,5
860,1,4,1,1,2,N,5,9
861,9,6,2,1,1,N,8,10
862,2,N,2,1,1,N,N,2
863,1,1,1,1,2,N,3,5
864,1,6,1,1,2,N,6,10
865,2,6,2,1,2,N,0,5
866,1,1,1,1,1,N,4,8
867,2,6,1,1,1,N,6,5
868,1,6,1,3,0,N,1,5
869,2,6,2,1,2,N,4,10
870,6,4,2,1,2,N,3,3
871,1,6,1,1,1,N,4,7
872,1,N,1,1,1,N,N,3
873,8,5,1,1,1,N,0,4
874,2,3,2,1,1,N,6,5
875,1,4,1,1,1,N,8,7
876,2,6,2,3,0,N,0,9
877,1,4,1,1,1,N,4,8
878,1,6,1,1,1,N,0,9
879,2,5,2,1,2,N,0,4
880,1,1,1,1,1,N,9,10
881,6,6,2,1,2,N,0,5
882,1,6,2,3,0,N,0,8
883,1,6,2,2,0,N,0,7
884,6,6,2,1,1,N,9,9
885,1,1,1,1,1,4,9,9
886,2,6,1,1,1,N,1,7
887,9,6,2,1,2,N,0,10
888,2,6,2,1,2,N,2,8
889,2,6,2,1,2,N,2,4
890,1,N,2,1,1,N,N,N
891,1,1,1,1,1,N,9,10
892,1,6,2,1,1,N,3,5
893,1,6,1,1,1,N,9,9
894,2,N,2,1,2,N,N,3
895,6,N,2,1,2,N,N,1
896,2,5,2,1,1,N,6,9
897,1,1,1,1,2,N,9,9
898,6,1,1,1,2,N,0,3
899,2,6,2,1,2,N,0,5
900,1,6,1,1,1,N,9,11
901,1,6,1,3,0,N,5,7
902,1,1,2,1,1,N,0,8
903,1,1,2,1,1,N,8,9
904,1,6,1,2,0,N,3,5
905,1,1,2,1,2,N,0,9
906,2,1,1,1,1,N,8,7
907,9,6,2,1,2,N,4,7
908,1,1,2,1,1,N,6,6
909,1,3,2,1,1,N,5,9
910,1,6,2,2,0,N,1,7
911,1,6,1,1,2,N,9,11
912,1,N,2,1,2,N,N,N
913,8,N,1,1,1,N,N,3
914,1,1,2,1,1,N,4,5
915,4,1,2,1,1,N,9,11
916,1,1,2,1,1,N,6,7
917,2,6,2,3,0,N,5,5
918,2,5,2,1,2,N,4,10
919,1,1,2,1,1,N,1,9
920,1,N,1,1,1,N,N,2
921,1,1,2,1,1,N,9,10
922,1,6,2,1,1,N,8,8
923,2,4,1,1,2,N,3,9
924,9,N,2,1,2,N,N,N
925,1,6,2,1,1,N,7,9
926,1,1,2,1,1,N,5,9
927,1,6,2,1,1,N,4,5
928,1,N,1,1,1,N,N,4
929,2,1,1,1,1,N,9,5
930,1,1,1,1,1,N,5,7
931,3,N,1,1,2,N,N,2
932,6,1,1,1,1,N,9,11
933,1,1,1,1,1,N,8,9
934,1,6,1,1,1,N,9,11
935,6,6,1,1,2,N,6,7
936,1,1,1,1,1,N,9,12
937,1,1,1,1,2,N,4,3
938,2,6,2,3,0,N,0,6
939,1,6,2,3,0,N,3,7
940,2,6,1,1,2,N,5,5
941,1,1,1,1,1,N,9,9
942,1,6,1,1,2,N,7,9
943,2,6,1,1,1,N,2,7
944,1,3,2,1,1,N,2,5
945,2,3,1,1,1,N,2,4
946,6,N,2,1,2,5,N,1
947,1,6,1,1,1,N,9,12
948,1,4,1,1,1,N,3,5
949,1,6,2,2,0,N,0,5
950,2,1,2,1,2,N,8,7
951,1,1,2,1,1,N,8,6
952,6,1,2,1,1,N,9,11
953,6,1,1,1,1,N,9,10
954,1,1,1,1,1,N,9,9
955,1,1,2,1,1,N,5,8
956,2,6,2,1,2,N,5,7
957,1,N,2,1,2,N,N,3
958,2,6,2,3,0,N,1,7
959,2,1,2,1,2,N,4,5
960,8,6,1,1,1,N,2,4
961,1,1,2,1,1,N,0,8
962,3,6,1,1,1,N,1,5
963,1,6,1,2,0,N,8,5
964,9,N,1,1,2,N,N,2
965,3,N,1,1,1,N,N,3
966,9,N,1,1,1,N,N,4
967,6,1,2,1,2,N,0,10
968,2,4,1,1,2,N,7,4
969,6,6,1,1,2,N,2,7
970,1,1,2,1,1,N,4,8
971,1,1,2,1,2,N,8,8
972,1,6,2,1,1,N,1,9
973,1,1,1,1,1,N,9,9
974,2,6,2,1,2,N,3,11
975,1,3,2,1,1,N,3,4
976,2,N,1,1,2,N,N,N
977,9,N,1,1,2,N,N,2
978,1,1,2,1,1,N,2,7
979,2,6,2,3,0,N,0,4
980,2,6,2,1,2,N,3,4
981,1,1,2,1,1,N,6,5
982,6,1,2,1,1,N,3,9
983,1,1,1,1,1,N,6,7
984,6,4,2,1,1,N,9,10
985,2,5,2,1,1,N,2,5
986,1,1,2,1,1,N,7,9
987,1,1,1,1,2,N,7,9
988,1,6,2,1,2,N,5,7
989,2,5,2,1,1,N,0,5
990,1,1,2,1,1,N,2,9
991,3,N,2,1,1,N,N,2
992,1,N,2,1,1,N,N,3
993,1,6,2,1,1,N,1,10
994,8,6,1,1,2,N,1,4
995,1,1,2,1,1,N,8,7
996,3,4,2,1,1,N,0,3
997,2,1,1,1,1,N,9,7
998,1,4,1,1,1,N,9,11
999,1,3,2,1,1,N,7,9
1000,6,1,2,1,1,N,8,9
1001,1,6,1,1,1,N,0,5
1002,1,3,2,1,1,N,3,7
1003,1,6,1,1,1,N,0,5
1004,6,1,2,1,1,N,5,4
1005,2,6,2,1,1,N,0,7
1006,7,2,1,1,1,N,4,5
1007,1,1,1,1,2,N,1,7
1008,1,1,1,1,2,N,8,8
1009,1,1,1,1,1,N,9,5
1010,8,2,2,1,2,N,7,3
1011,1,1,1,1,1,N,9,10
1012,1,1,1,1,1,N,8,9
1013,6,1,2,1,1,N,0,11
1014,1,1,2,1,1,N,7,11
1015,2,6,2,1,1,N,0,7
1016,1,1,1,1,1,N,9,9
1017,1,N,1,1,1,N,N,3
1018,1,6,2,3,0,N,2,7
1019,3,5,2,1,1,N,8,10
1020,1,3,2,1,1,N,6,1
1021,1,N,1,1,2,N,N,3
1022,1,4,1,1,1,N,2,7
1023,1,1,1,1,1,N,9,9
1024,1,1,2,1,1,N,4,9
1025,1,1,1,1,1,N,4,3
1026,1,4,2,1,1,N,4,7
1027,2,5,2,1,2,N,0,4
1028,6,6,2,1,1,N,6,9
1029,1,1,1,1,1,N,0,5
1030,2,1,2,1,1,N,8,7
1031,6,4,1,1,2,N,3,11
1032,1,4,1,1,2,N,4,10
1033,6,N,1,1,1,N,N,3
1034,6,1,2,1,2,N,3,9
1035,3,4,2,1,1,N,3,5
1036,9,6,1,1,2,N,1,6
1037,2,6,2,1,1,N,3,7
1038,9,N,2,1,1,2,N,N
1039,1,3,2,1,2,N,1,12
1040,1,N,2,1,1,N,N,2
1041,2,5,2,1,1,N,2,4
1042,1,4,2,3,0,N,8,7
1043,2,6,2,1,2,N,4,5
1044,2,5,2,1,1,N,1,4
1045,1,1,2,1,1,N,9,10
1046,1,1,2,1,1,N,9,9
1047,1,3,2,1,1,N,3,9
1048,2,N,1,1,2,N,N,1
1049,6,6,1,1,2,N,0,7
1050,1,6,2,1,2,4,4,1
1051,2,6,2,1,2,N,2,5
1052,1,1,1,1,1,N,0,5
1053,2,4,2,1,2,N,2,4
1054,1,4,1,1,1,N,2,7
1055,1,1,1,1,1,N,7,10
1056,2,6,2,1,2,N,5,8
1057,1,2,2,1,1,N,6,5
1058,1,4,1,1,1,N,7,10
1059,2,6,1,1,2,N,5,5
1060,2,6,2,3,0,N,0,8
1061,1,1,1,1,1,N,9,7
1062,6,6,1,1,2,N,6,9
1063,1,6,2,1,2,N,9,9
1064,1,6,1,1,1,N,1,4
1065,1,1,2,1,1,N,8,9
1066,1,6,1,1,1,N,2,4
1067,8,N,1,1,2,N,4,1
1068,6,1,1,1,1,N,9,11
1069,1,6,1,1,1,N,1,7
1070,6,6,2,1,2,N,1,9
1071,1,6,1,1,2,N,8,9
1072,2,1,2,1,1,N,2,9
1073,1,N,2,1,1,N,N,2
1074,1,3,2,1,1,N,1,7
1075,3,6,2,1,1,N,0,4
1076,1,4,2,1,1,N,3,5
1077,1,6,1,1,2,N,5,8
1078,1,6,1,1,1,N,7,9
1079,1,6,1,1,2,N,1,4
1080,1,6,2,1,1,N,2,7
1081,1,1,1,1,1,N,7,8
1082,1,6,1,1,1,N,2,4
1083,2,1,2,1,1,N,6,9
1084,6,1,1,1,1,N,7,10
1085,8,N,2,1,2,N,N,3
1086,1,6,1,1,1,N,0,4
1087,2,1,1,1,1,N,6,5
1088,5,2,2,1,2,N,7,5
1089,2,3,1,1,1,N,3,7
1090,1,1,1,1,2,N,6,10
1091,2,N,1,1,1,N,N,3
1092,1,1,2,1,1,N,6,7
1093,6,1,2,1,1,N,2,10
1094,1,6,1,1,2,N,0,4
1095,1,6,1,1,2,N,2,4
1096,1,1,2,1,1,N,2,8
1097,1,1,1,1,2,N,2,5
1098,1,4,2,1,1,N,8,9
1099,1,1,2,1,1,N,3,5
1100,1,6,2,1,2,N,2,8
1101,6,1,1,1,1,N,9,10
1102,1,N,2,1,1,N,N,1
1103,1,1,1,1,1,N,4,5
1104,2,N,1,1,2,N,N,N
1105,1,1,1,1,1,N,9,9
1106,2,6,2,1,1,5,0,4
1107,1,1,2,1,1,N,2,11
1108,2,4,2,1,2,N,2,5
1109,1,6,2,1,2,N,9,10
1110,2,1,1,1,1,N,9,10
1111,2,1,2,1,1,N,9,10
1112,1,6,1,1,2,N,6,7
1113,1,6,1,1,2,N,4,4
1114,1,1,2,1,1,N,9,10
1115,3,1,1,1,1,N,5,7
1116,1,6,1,1,1,N,9,10
1117,8,N,2,1,2,N,N,3
1118,2,5,2,1,2,N,1,5
1119,1,4,1,1,1,N,9,10
1120,1,1,2,1,1,N,3,5
1121,2,N,2,1,1,N,N,N
1122,1,1,2,1,1,N,0,5
1123,1,6,2,1,1,N,4,12
1124,1,1,1,1,1,N,9,10
1125,9,1,1,1,1,N,1,6
1126,1,4,2,1,2,N,8,12
1127,2,6,2,1,1,N,6,9
1128,1,1,1,1,2,N,5,9
1129,1,1,1,1,1,N,9,11
1130,1,1,1,1,1,N,9,6
1131,1,1,2,1,1,N,6,9
1132,2,5,2,1,2,N,8,5
1133,1,3,2,1,1,N,3,7
1134,1,1,1,1,1,N,6,5
1135,6,1,1,1,1,N,9,10
1136,1,1,1,1,1,N,7,9
1137,8,1,2,1,2,N,0,4
1138,2,4,2,1,2,N,6,9
1139,1,6,2,1,2,N,8,9
1140,1,1,2,1,1,N,9,12
1141,1,1,2,1,1,N,7,10
1142,6,6,2,1,2,N,5,9
1143,2,4,2,1,1,N,8,7
1144,1,N,2,1,2,4,N,3
1145,1,6,2,1,1,N,8,6
1146,1,1,2,1,1,N,8,10
1147,1,1,1,1,1,N,3,4
1148,2,6,1,1,2,N,3,7
1149,1,4,1,1,1,N,6,7
1150,1,1,2,1,1,N,0,9
1151,6,1,2,1,1,N,3,5
1152,2,6,1,1,2,N,0,4
1153,1,6,2,1,2,N,6,9
1154,2,6,1,1,2,N,8,5
1155,1,6,2,1,1,N,4,9
1156,1,6,2,3,0,N,0,9
1157,1,6,1,3,0,N,4,4
1158,2,6,1,1,1,N,7,7
1159,1,1,1,1,2,N,6,10
1160,2,6,1,1,2,N,0,7
1161,8,6,2,1,2,N,4,9
1162,1,6,2,1,2,N,0,9
1163,1,1,1,1,1,N,5,11
1164,1,2,2,3,0,N,2,7
1165,1,N,2,1,1,N,N,3
1166,1,6,2,1,1,N,2,4
1167,2,1,2,1,1,N,9,9
1168,1,N,1,1,1,N,N,2
1169,6,N,2,1,1,N,N,3
1170,2,3,2,1,1,N,3,5
1171,1,1,2,1,1,N,2,9
1172,2,3,2,1,2,N,N,1
1173,1,6,2,1,1,N,1,7
1174,2,6,1,1,2,N,1,4
1175,1,1,2,1,2,N,1,5
1176,1,6,2,1,2,N,4,5
1177,2,4,2,1,1,N,6,7
1178,8,2,1,1,1,N,4,3
1179,6,6,1,3,0,N,8,3
1180,1,N,1,1,1,N,N,3
1181,2,N,1,1,2,N,N,1
1182,8,2,2,1,2,N,7,1
1183,7,N,2,1,1,N,4,8
1184,1,1,1,1,1,N,9,11
1185,2,N,2,1,2,N,N,3
1186,2,6,1,1,1,N,6,6
1187,1,1,2,1,2,N,5,3
1188,6,1,1,1,1,N,9,12
1189,2,6,1,3,0,N,0,4
1190,8,1,2,1,2,N,2,4
1191,1,1,2,1,1,N,9,9
1192,1,4,2,1,1,N,4,10
1193,1,4,2,3,0,N,3,6
1194,2,1,2,1,1,2,0,7
1195,1,6,1,3,0,N,0,7
1196,2,N,1,1,2,N,N,N
1197,1,6,1,1,1,N,8,9
1198,2,6,1,3,0,N,0,7
1199,1,6,2,1,2,N,7,7
1200,2,3,2,1,1,N,4,5
1201,1,6,2,1,1,N,4,9
1202,6,1,2,1,1,N,4,12
1203,1,1,2,1,1,N,3,6
1204,1,2,1,1,2,N,4,10
1205,2,6,1,1,1,N,7,7
1206,1,2,1,3,0,N,8,12
1207,1,1,2,1,1,N,9,9
1208,1,6,2,1,1,N,2,4
1209,2,4,1,1,2,N,4,8
1210,2,6,1,1,2,N,7,7
1211,2,6,1,1,2,N,0,4
1212,6,6,1,1,1,N,9,11
1213,9,1,1,1,2,N,2,3
1214,1,N,2,1,1,N,N,2
1215,1,6,2,2,0,N,0,7
1216,1,3,2,1,1,N,3,5
1217,2,6,1,1,1,N,8,5
1218,1,6,1,1,1,N,3,4
1219,2,3,2,1,1,N,3,4
1220,3,3,2,1,1,N,N,2
1221,6,6,2,1,2,N,0,9
1222,1,4,2,1,2,N,6,7
1223,1,N,1,1,1,N,N,3
1224,2,6,2,1,2,N,8,8
1225,1,6,1,1,1,N,0,4
1226,2,N,2,1,1,N,N,N
1227,1,6,1,1,2,N,1,7
1228,2,5,2,1,2,N,0,4
1229,6,1,2,1,1,N,0,4
1230,1,1,1,1,1,N,9,9
1231,1,6,2,1,2,N,8,9
1232,1,6,1,1,1,N,8,9
1233,1,6,1,1,1,N,3,4
1234,8,1,1,1,2,N,6,3
1235,1,2,1,1,1,N,4,5
1236,1,1,1,1,1,N,9,12
1237,2,6,2,1,1,N,7,9
1238,2,6,1,1,1,N,5,6
1239,9,6,2,1,1,N,4,10
1240,1,1,2,1,1,N,0,10
1241,1,6,1,1,2,N,5,5
1242,3,N,1,1,2,N,N,3
1243,1,1,2,1,1,N,5,10
1244,5,2,1,1,0,N,2,5
1245,1,1,2,1,1,N,6,4
1246,7,4,1,1,1,N,4,5
1247,1,4,1,1,1,N,9,9
1248,1,1,1,1,1,N,7,7
1249,1,N,1,1,1,N,N,3
1250,1,3,2,1,1,N,3,9
1251,2,1,2,1,1,N,8,12
1252,9,N,2,1,1,N,N,1
1253,1,N,1,1,2,N,N,N
1254,2,1,2,1,1,N,1,5
1255,1,6,2,1,1,N,4,5
1256,2,2,2,1,1,N,9,9
1257,1,1,1,1,1,N,9,9
1258,1,4,1,1,1,N,0,8
1259,2,1,1,1,1,2,5,8
1260,1,N,2,1,1,N,N,3
1261,6,N,1,1,2,N,N,1
1262,1,1,1,1,1,N,4,5
1263,1,6,2,1,2,N,2,7
1264,2,3,2,1,2,N,0,1
1265,2,6,2,1,2,N,2,9
1266,1,6,2,1,2,N,0,9
1267,1,1,2,1,2,N,0,6
1268,2,6,1,1,2,N,0,4
1269,1,6,1,1,2,N,2,8
1270,1,3,2,3,0,N,5,10
1271,2,N,1,1,1,N,N,4
1272,6,6,1,3,0,N,1,7
1273,1,1,2,1,1,N,2,9
1274,1,6,2,1,1,N,0,6
1275,2,4,1,1,2,N,2,7
1276,1,1,1,1,1,N,6,5
1277,1,1,1,1,1,N,9,9
1278,1,1,1,1,1,N,9,9
1279,2,5,2,1,2,N,4,5
1280,2,1,1,1,2,N,2,7
1281,9,N,2,1,1,N,N,2
1282,1,1,1,1,1,N,5,4
1283,2,2,1,3,0,N,2,7
1284,2,N,2,1,2,N,N,1
1285,2,N,2,1,2,N,N,2
1286,3,N,2,1,2,N,N,1
1287,1,6,2,1,1,N,5,7
1288,1,4,2,1,2,N,3,6
1289,1,N,2,1,1,N,N,2
1290,2,4,1,1,1,N,3,7
1291,2,6,1,3,0,N,3,5
1292,3,1,1,1,1,N,0,8
1293,2,1,2,1,1,N,2,8
1294,1,1,1,1,1,N,8,5
1295,1,1,1,1,1,N,5,5
1296,1,3,2,1,1,N,2,9
1297,1,1,2,1,1,N,6,5
1298,6,1,1,1,2,N,8,10
1299,1,N,1,1,1,N,N,3
1300,1,6,2,1,2,N,0,7
1301,1,N,1,1,1,N,N,2
1302,2,6,2,1,1,N,3,5
1303,8,2,2,1,2,N,4,4
1304,1,6,1,3,0,N,0,7
1305,1,1,2,1,1,N,3,9
1306,1,3,2,1,2,N,3,10
1307,1,1,2,1,1,N,5,10
1308,1,6,2,3,0,N,0,3
1309,3,3,2,1,1,N,5,3
1310,1,1,2,1,1,N,7,10
1311,2,4,1,1,1,N,4,7
1312,9,N,2,1,1,N,N,1
1313,1,1,2,1,1,2,0,4
1314,1,6,2,1,2,N,2,7
1315,8,N,1,1,1,N,N,3
1316,2,6,1,1,2,N,7,5
1317,1,N,2,1,1,N,N,N
1318,1,1,1,1,1,N,9,9
1319,8,1,2,1,2,N,3,4
1320,1,1,2,1,1,N,2,4
1321,1,6,2,1,2,N,2,7
1322,2,6,2,1,2,N,2,7
1323,2,6,1,1,2,N,1,6
1324,1,1,2,1,2,N,8,9
1325,1,N,2,1,1,N,N,3
1326,9,1,2,1,1,N,5,5
1327,3,N,2,1,2,N,N,1
1328,2,4,2,1,2,N,4,8
1329,1,6,1,1,1,N,6,4
1330,2,6,2,1,2,N,1,7
1331,1,1,1,1,1,N,9,12
1332,2,6,1,3,0,N,5,8
1333,2,6,1,1,2,N,0,4
1334,1,N,2,1,1,N,N,N
1335,1,1,1,1,1,N,9,11
1336,2,6,1,1,1,N,0,4
1337,2,6,1,1,1,N,3,4
1338,8,6,1,1,2,N,8,9
1339,1,6,2,1,2,N,4,5
1340,1,1,2,1,2,N,8,10
1341,1,1,1,1,1,N,8,7
1342,6,6,1,1,1,N,1,9
1343,1,1,2,1,1,N,8,12
1344,1,6,1,1,1,N,9,11
1345,2,3,2,3,0,N,3,7
1346,1,1,2,1,1,N,2,5
1347,1,N,2,1,1,N,N,3
1348,8,2,1,1,2,N,2,5
1349,1,4,1,1,2,N,8,7
1350,6,1,2,1,2,N,9,10
1351,1,6,2,1,1,N,0,4
1352,1,6,1,3,0,N,1,5
1353,2,N,2,1,2,N,N,2
1354,2,6,1,1,2,N,6,5
1355,1,6,1,1,1,N,7,10
1356,1,1,1,1,1,N,6,7
1357,1,1,2,1,1,N,8,8
1358,8,1,1,1,1,N,2,7
1359,2,1,1,1,2,N,7,10
1360,1,6,1,1,2,N,8,10
1361,1,1,2,1,2,N,7,10
1362,1,1,2,1,2,N,8,10
1363,1,1,2,1,1,N,0,9
1364,6,6,1,1,2,N,7,9
1365,2,4,2,1,2,N,3,8
1366,2,6,2,1,1,N,0,5
1367,1,6,2,1,1,N,8,9
1368,1,1,2,1,1,N,8,10
1369,2,6,2,1,2,N,6,7
1370,1,1,1,1,1,N,8,10
1371,1,1,2,1,1,N,7,4
1372,2,6,2,1,2,N,0,7
1373,2,6,1,3,0,N,3,7
1374,1,6,2,1,2,N,4,9
1375,1,6,2,1,2,N,1,8
1376,1,1,2,1,1,N,8,9
1377,2,N,1,1,2,N,N,1
1378,1,6,1,1,1,N,0,9
1379,2,6,1,1,2,N,0,4
1380,2,N,2,1,1,N,N,3
1381,6,1,2,1,1,N,5,7
1382,6,N,1,1,2,N,N,3
1383,1,6,2,1,1,N,7,7
1384,9,1,2,1,1,N,0,4
1385,1,6,1,3,0,N,0,8
1386,2,1,2,1,1,N,2,5
1387,1,3,1,1,1,N,6,5
1388,6,6,2,1,2,N,2,9
1389,3,6,2,1,2,N,7,10
1390,1,1,2,1,1,N,3,4
1391,1,3,1,1,2,N,9,9
1392,2,1,2,1,1,N,8,9
1393,1,N,2,1,1,N,N,3
1394,1,4,1,1,1,N,9,9
1395,1,6,2,1,1,N,2,10
1396,1,1,2,1,1,N,9,9
1397,1,6,2,1,2,N,9,7
1398,8,6,1,1,2,N,5,7
1399,2,1,1,1,1,N,3,5
1400,3,6,2,1,2,N,2,7
1401,1,1,2,1,1,N,9,12
1402,2,6,2,1,2,N,1,9
1403,1,6,2,1,2,N,2,9
1404,2,1,1,1,1,N,6,5
1405,8,1,1,1,2,N,8,12
1406,1,6,1,1,1,N,4,4
1407,6,1,2,1,1,N,9,11
1408,2,6,1,1,2,N,2,3
1409,1,3,2,1,2,N,3,9
1410,3,4,2,1,1,N,4,7
1411,2,N,2,1,1,N,N,1
1412,1,6,2,1,1,N,1,10
1413,2,3,1,1,2,N,4,5
1414,9,6,2,1,2,N,0,4
1415,1,1,1,1,1,N,0,10
1416,8,6,1,1,1,N,6,5
1417,1,6,2,1,2,N,7,10
1418,1,3,2,1,2,N,6,10
1419,1,N,1,1,1,N,N,3
1420,1,2,2,1,1,N,9,8
1421,8,N,1,1,1,N,4,7
1422,1,4,2,1,2,N,8,9
1423,2,4,2,1,1,N,7,9
1424,2,1,1,1,1,N,9,9
1425,1,6,1,1,2,N,0,10
1426,2,6,2,1,2,N,1,7
1427,1,6,2,1,1,N,3,5
1428,6,1,2,1,1,4,9,7
1429,1,3,2,1,1,N,1,7
1430,1,1,1,1,1,N,9,9
1431,3,5,2,1,1,N,0,10
1432,1,1,1,1,1,N,9,10
1433,1,6,1,1,1,N,0,5
1434,1,1,1,1,1,N,9,9
1435,2,6,1,1,1,N,0,5
1436,6,N,2,1,1,N,N,3
1437,2,4,1,1,1,N,7,7
1438,1,1,2,1,1,N,3,10
1439,1,6,1,2,0,N,1,7
1440,1,N,1,1,1,N,N,2
1441,1,3,2,1,1,N,0,7
1442,2,3,1,1,1,N,2,7
1443,2,N,1,1,2,N,N,3
1444,1,N,2,1,1,N,N,3
1445,2,6,2,3,0,N,0,7
1446,1,N,2,1,1,N,N,1
1447,2,3,2,1,2,N,3,4
1448,9,6,1,1,2,N,6,1
1449,9,N,1,1,2,N,N,N
1450,1,N,1,1,1,N,N,3
1451,2,6,2,1,2,N,5,7
1452,1,1,1,1,1,N,8,9
1453,2,6,1,3,0,N,1,7
1454,1,3,1,1,2,N,8,10
1455,1,1,1,1,1,N,2,7
1456,2,1,2,1,2,N,4,10
1457,1,6,2,1,1,N,2,1
1458,1,6,1,1,1,N,1,7
1459,2,1,1,1,1,N,7,5
1460,6,N,2,1,1,N,N,3
1461,9,N,2,1,1,N,N,3
1462,1,N,2,1,2,N,N,1
1463,1,N,2,1,1,N,N,3
1464,6,6,1,1,1,N,1,9
1465,1,1,2,1,1,N,1,4
1466,1,1,2,1,1,N,4,3
1467,2,6,2,1,1,N,0,7
1468,8,N,1,1,2,N,N,1
1469,9,N,2,1,1,N,N,2
1470,1,1,1,1,1,N,3,7
1471,1,1,2,1,1,N,8,9
1472,1,6,1,1,0,N,0,3
1473,1,4,2,1,1,N,1,10
1474,2,1,1,1,1,N,9,9
1475,1,1,2,1,1,N,5,5
1476,1,1,2,1,1,N,8,5
1477,8,N,1,2,2,N,N,1
1478,1,4,1,1,1,N,9,9
1479,3,1,1,1,1,N,0,5
1480,9,N,1,1,1,N,N,N
1481,1,1,2,1,1,N,5,10
1482,9,N,2,1,1,N,N,1
1483,1,3,2,1,1,N,6,7
1484,1,N,2,1,1,N,N,2
1485,1,1,1,1,1,N,7,9
1486,6,1,1,1,1,N,6,8
1487,2,1,2,1,2,N,2,10
1488,6,1,1,1,1,N,5,10
1489,1,6,2,1,2,N,6,9
1490,2,6,2,1,2,N,7,4
1491,8,1,2,1,1,N,0,5
1492,1,1,2,1,2,N,3,8
1493,1,6,1,1,1,N,4,7
1494,1,1,2,1,1,N,0,5
1495,1,6,1,1,1,N,0,8
1496,3,6,2,1,1,N,6,4
1497,1,N,2,1,1,N,N,3
1498,1,1,1,1,1,N,9,10
1499,1,N,1,1,1,N,N,3
1500,1,1,1,1,1,N,8,9
1501,2,N,1,1,2,N,N,3
1502,2,6,1,1,1,N,0,7
1503,6,6,1,1,2,N,1,7
1504,1,N,1,1,2,N,N,3
1505,8,1,2,1,2,N,0,5
1506,1,6,2,2,0,N,0,7
1507,1,1,2,1,1,N,9,8
1508,2,1,2,1,1,N,0,5
1509,1,4,1,1,1,N,2,5
1510,1,1,1,1,1,N,8,11
1511,8,N,1,1,1,N,N,3
1512,2,6,1,1,2,N,0,3
1513,2,N,1,1,2,N,N,3
1514,1,1,1,1,1,N,4,7
1515,1,1,1,1,1,N,9,9
1516,1,N,2,1,1,N,N,N
1517,8,6,2,1,2,N,6,8
