,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
772,6,1,1,1,2,N,5,9
773,2,6,2,1,2,N,0,5
774,1,6,2,1,1,N,5,7
775,1,6,2,1,2,N,6,5
776,6,2,2,3,1,N,5,7
777,6,1,1,1,2,N,4,9
778,2,N,1,1,1,N,N,3
779,2,N,2,1,2,N,N,3
780,1,3,2,1,1,N,0,4
781,1,1,1,1,1,N,9,11
782,1,1,1,1,1,N,6,6
783,2,6,2,1,2,N,7,7
784,1,4,1,1,1,N,3,9
785,6,6,2,1,2,N,0,3
786,1,1,2,1,1,N,5,10
787,2,6,1,1,2,N,1,7
788,2,1,2,1,2,N,3,4
789,2,N,2,1,1,N,N,3
790,8,6,1,2,0,N,0,4
791,1,1,2,1,1,N,1,1
792,1,6,2,1,1,N,0,8
793,2,6,2,1,1,N,7,8
794,1,1,1,1,1,N,0,10
795,1,1,1,1,1,N,0,7
796,2,6,1,3,0,N,1,7
797,1,6,1,1,1,N,8,10
798,3,6,1,1,2,N,1,8
799,2,6,1,1,2,N,0,4
800,1,6,2,1,1,N,0,4
801,1,1,1,1,1,N,6,8
802,5,3,2,1,1,N,3,3
803,1,3,2,1,1,N,2,5
804,1,6,2,1,2,N,2,7
805,1,1,2,1,1,N,7,7
806,2,4,2,1,2,N,7,8
807,3,N,1,1,2,N,N,3
808,1,6,2,3,0,N,1,7
809,1,6,2,1,1,N,2,10
810,1,4,1,1,1,N,9,7
811,2,6,1,2,0,N,0,6
812,2,6,1,1,2,N,2,4
813,1,6,1,1,2,N,4,5
814,2,6,2,1,2,N,1,10
815,2,N,1,1,1,N,N,2
816,1,6,1,1,1,N,8,12
817,2,N,2,1,2,N,N,3
818,2,6,2,1,2,N,0,7
819,8,6,2,1,2,N,5,5
820,2,6,1,1,2,N,4,5
821,1,1,2,1,1,N,8,9
822,2,1,2,1,1,N,2,5
823,1,6,2,1,2,N,2,5
824,2,5,2,1,2,N,6,8
825,6,1,2,1,1,N,9,11
826,1,N,1,1,2,N,N,N
827,2,4,2,1,1,N,5,5
828,1,1,1,1,2,N,9,10
829,2,6,2,3,0,N,1,7
830,1,1,2,1,1,N,4,4
831,1,1,2,1,1,N,8,10
832,1,1,1,1,2,N,7,10
833,2,6,2,1,1,N,1,7
834,1,6,1,1,1,N,5,5
835,2,6,1,1,1,N,2,4
836,2,4,1,1,1,N,5,9
837,2,6,1,1,1,N,7,7
838,6,6,1,1,1,N,3,9
839,1,6,2,1,2,N,0,7
840,1,2,2,1,2,N,2,3
841,2,6,2,1,1,N,4,4
842,1,N,1,1,1,N,N,3
843,1,1,2,1,1,N,2,7
844,1,1,1,1,1,N,9,11
845,1,1,2,1,1,N,9,9
846,3,3,2,1,1,N,3,5
847,9,6,1,1,2,N,9,5
848,9,N,1,1,1,N,N,3
849,3,N,2,1,1,N,N,3
850,2,4,2,1,2,N,0,5
851,1,3,2,1,1,N,9,10
852,1,1,1,1,1,N,4,9
853,1,1,1,1,1,N,9,5
854,1,6,1,1,1,N,1,9
855,1,6,2,1,2,N,1,4
856,2,2,2,1,1,N,4,5
857,2,6,1,1,2,N,0,8
858,2,N,2,1,1,N,N,2
859,1,1,2,1,2,N,1,10
860,1,1,2,1,1,N,3,9
861,1,6,2,3,0,N,1,7
862,2,1,1,1,2,N,3,6
863,1,6,1,1,1,N,5,9
864,2,6,2,1,2,N,0,7
865,1,4,2,1,1,N,0,5
866,6,2,1,1,1,N,9,10
867,1,1,1,1,1,N,6,11
868,2,1,2,1,2,N,7,10
869,1,1,1,1,1,2,8,10
870,3,3,1,1,1,N,7,6
871,1,1,2,1,1,N,6,8
872,1,3,1,2,0,N,2,4
873,1,6,2,1,1,N,4,7
874,9,1,1,1,1,N,9,10
875,1,1,1,1,2,N,4,12
876,1,N,1,1,1,N,N,1
877,3,6,2,1,1,N,0,4
878,1,4,2,1,1,N,3,10
879,3,1,1,1,1,N,3,8
880,6,6,2,3,0,N,0,3
881,1,4,1,1,2,N,7,7
882,2,6,2,1,2,N,3,10
883,1,2,1,1,2,N,0,8
884,1,1,1,1,1,N,9,12
885,2,6,2,1,2,N,0,9
886,6,1,1,1,2,N,9,9
887,1,1,1,1,1,N,9,9
888,1,N,2,1,1,N,N,3
889,1,3,1,1,2,N,8,9
890,2,1,2,1,1,N,4,5
891,2,N,2,1,1,N,N,N
892,1,4,2,1,1,N,5,9
893,1,1,2,1,1,N,2,7
894,2,6,1,1,2,N,5,5
895,1,1,1,1,1,N,9,10
896,2,6,1,3,0,N,4,5
897,2,6,1,1,2,N,9,5
898,1,1,2,1,1,N,3,8
899,2,3,2,1,1,N,6,5
900,1,6,1,3,0,N,0,7
901,1,6,2,1,1,N,3,5
902,1,3,2,1,1,N,6,9
903,2,6,2,1,1,N,0,4
904,3,1,2,1,1,N,5,7
905,1,6,2,1,2,N,1,7
906,1,1,1,1,1,N,9,11
907,6,1,1,1,1,N,8,10
908,1,N,2,1,1,N,N,3
909,9,N,1,1,2,N,N,N
910,6,1,2,1,2,N,7,10
911,1,6,1,1,2,N,4,7
912,1,6,1,3,0,N,0,4
913,1,6,2,1,1,N,0,4
914,1,1,2,1,1,N,8,9
915,9,N,2,1,1,N,N,N
916,2,6,1,1,2,N,6,5
917,7,6,2,1,1,N,8,9
918,1,4,2,1,2,N,4,7
919,1,1,2,1,1,N,0,12
920,2,1,2,1,1,N,1,5
921,1,6,2,1,1,N,6,9
922,1,1,1,1,2,N,8,9
923,1,6,1,1,2,N,6,5
924,1,4,2,1,1,N,9,12
925,2,2,2,1,1,N,2,7
926,6,2,1,1,1,N,9,9
927,8,6,1,1,2,N,5,4
928,1,1,1,1,2,N,5,7
929,2,6,1,1,2,N,2,5
930,1,6,1,1,1,N,6,9
931,1,1,1,1,2,N,6,5
932,2,1,1,1,1,N,4,5
933,1,N,1,1,2,N,N,N
934,9,4,2,1,1,N,8,7
935,1,4,1,1,2,N,9,12
936,1,6,2,1,2,N,4,9
937,6,4,1,1,2,N,3,7
938,2,6,2,1,2,N,0,5
939,2,1,1,1,2,N,5,7
940,1,N,1,1,1,N,N,3
941,1,6,1,2,0,N,0,7
942,1,1,2,1,1,N,9,10
943,1,1,2,1,1,N,9,10
944,2,N,2,1,2,N,N,2
945,1,1,1,1,1,N,6,7
946,1,1,2,1,1,N,6,10
947,1,6,1,1,2,N,2,8
948,1,1,1,1,1,N,9,10
949,1,N,2,1,1,N,N,2
950,6,1,1,1,1,N,7,7
951,2,6,1,1,2,N,0,6
952,1,1,2,1,1,N,0,3
953,1,1,2,1,1,N,1,6
954,1,3,1,1,1,N,3,11
955,6,6,2,3,0,N,1,4
956,1,N,1,1,2,N,N,3
957,1,1,2,1,1,N,9,8
958,2,3,2,1,2,N,3,3
959,1,6,2,1,1,N,5,8
960,1,N,2,1,1,N,N,N
961,1,1,1,1,1,N,4,7
962,6,N,2,1,2,N,N,2
963,9,N,1,1,2,N,N,1
964,1,1,1,1,2,N,7,9
965,6,6,2,1,2,N,7,9
966,2,6,1,1,1,N,3,5
967,1,1,2,1,1,N,9,11
968,1,6,2,1,1,N,8,7
969,2,6,1,1,2,N,1,7
970,1,N,2,1,1,N,N,3
971,1,3,2,1,1,N,3,7
972,2,1,1,1,1,N,0,5
973,1,N,2,1,1,N,N,2
974,6,N,2,1,2,N,N,2
975,1,1,1,1,2,N,9,9
976,1,1,1,1,1,N,9,9
977,2,6,1,2,0,N,1,5
978,2,N,2,1,2,N,N,N
979,2,4,2,1,1,N,8,7
980,1,1,2,1,1,N,9,9
981,1,1,1,1,1,N,7,9
982,1,1,1,1,1,N,9,11
983,1,1,2,1,2,N,0,5
984,2,1,2,1,2,N,5,4
985,6,N,1,1,1,N,N,3
986,2,6,2,1,2,N,6,8
987,1,2,1,1,2,N,4,5
988,1,1,2,1,1,N,9,9
989,1,N,2,1,2,N,N,2
990,1,6,2,1,1,N,8,10
991,6,N,1,1,1,N,N,3
992,5,6,1,1,2,N,0,4
993,1,N,2,1,2,N,N,2
994,2,6,1,1,1,N,0,4
995,2,4,1,1,2,N,6,10
996,2,N,2,1,1,N,N,3
997,1,N,2,1,1,N,N,1
998,1,6,2,1,2,N,5,9
999,1,6,2,1,1,N,5,11
1000,2,1,1,1,1,N,5,9
1001,8,1,2,1,1,N,7,10
1002,1,1,2,1,1,N,7,9
1003,1,6,2,1,1,N,0,7
1004,1,1,1,1,1,N,0,8
1005,1,N,2,1,1,N,N,3
1006,2,6,2,1,1,N,7,9
1007,2,4,1,1,2,N,5,5
1008,1,N,2,1,2,N,N,3
1009,1,1,1,1,1,N,4,7
1010,1,4,1,1,2,N,7,8
1011,1,6,2,1,2,N,0,3
1012,6,6,1,3,0,N,0,7
1013,6,1,1,1,1,N,8,10
1014,1,4,1,1,2,N,0,5
1015,2,1,1,1,1,N,5,5
1016,1,1,2,1,2,N,4,7
1017,1,6,1,1,1,N,9,9
1018,1,N,1,1,1,N,N,3
1019,1,6,1,3,0,N,3,7
1020,1,1,2,1,1,N,8,9
1021,1,6,2,1,2,N,5,7
1022,1,6,1,1,1,N,9,8
1023,1,1,1,1,1,N,9,9
1024,2,6,1,1,2,N,9,10
1025,8,1,1,1,2,N,6,1
1026,1,6,2,1,2,N,9,10
1027,6,N,1,1,2,N,N,N
1028,1,1,1,1,1,N,9,9
1029,1,1,2,1,1,N,8,9
1030,1,4,1,1,2,N,8,9
1031,1,3,2,1,1,N,9,9
1032,1,6,2,1,2,N,4,7
1033,6,1,2,1,1,N,5,9
1034,1,1,2,1,1,N,2,7
1035,2,1,2,1,2,N,2,9
1036,9,1,1,1,2,N,4,9
1037,2,N,1,1,1,N,N,N
1038,2,3,2,1,1,N,7,7
1039,6,6,1,1,2,N,5,9
1040,6,6,1,1,1,N,1,5
1041,1,6,2,1,2,N,5,8
1042,1,6,1,1,2,N,7,9
1043,6,6,2,3,0,N,2,7
1044,1,6,1,1,1,N,0,5
1045,1,1,1,1,1,N,8,9
1046,1,6,1,3,0,N,1,7
1047,9,6,2,1,2,N,0,4
1048,2,1,1,1,2,4,0,7
1049,1,3,1,1,1,N,3,4
1050,1,6,1,1,1,N,9,9
1051,1,6,1,1,2,N,8,9
1052,1,1,1,1,1,N,9,10
1053,1,1,2,1,1,N,5,10
1054,1,1,2,1,1,N,6,9
1055,1,6,2,1,2,N,6,10
1056,1,3,2,1,1,N,8,5
1057,2,N,2,1,2,N,N,3
1058,1,6,2,1,1,N,4,4
1059,1,4,2,1,1,N,1,9
1060,1,3,2,1,1,N,8,8
1061,1,1,2,1,1,N,9,11
1062,1,6,1,1,1,N,8,7
1063,2,6,1,1,2,N,5,7
1064,2,6,1,1,2,N,2,4
1065,2,3,1,1,2,N,5,4
1066,1,1,2,1,1,N,9,9
1067,1,6,1,1,2,N,5,3
1068,1,3,2,1,2,N,2,7
1069,1,1,2,1,1,N,5,5
1070,1,1,1,1,1,N,9,11
1071,2,N,2,1,2,N,N,3
1072,1,6,2,1,1,N,9,10
1073,9,N,2,1,2,N,N,N
1074,1,6,1,1,1,N,8,9
1075,1,1,2,1,1,N,9,9
1076,1,1,2,1,2,N,6,10
1077,1,6,2,1,1,N,1,5
1078,1,1,1,1,2,N,8,11
1079,2,2,2,1,2,N,5,5
1080,1,6,2,3,0,N,1,7
1081,1,4,1,1,1,N,8,9
1082,1,3,1,1,2,N,7,7
1083,6,6,2,1,2,N,0,4
1084,1,1,1,1,2,6,9,5
1085,6,6,2,1,2,N,6,7
1086,6,1,2,1,2,N,0,8
1087,9,N,1,1,1,N,N,N
1088,3,1,2,1,1,N,0,7
1089,3,6,2,1,1,N,5,7
1090,1,4,2,1,1,N,4,7
1091,1,1,1,1,1,N,7,11
1092,3,1,2,1,1,N,6,9
1093,1,6,2,1,1,N,2,7
1094,2,6,1,1,2,N,2,5
1095,1,1,2,1,1,N,6,12
1096,1,1,1,1,2,N,8,9
1097,2,6,2,1,2,N,8,5
1098,1,6,1,2,0,N,2,4
1099,1,6,1,3,0,N,2,7
1100,2,N,2,1,1,N,N,3
1101,9,6,1,1,2,N,0,4
1102,1,1,2,1,2,N,4,9
1103,6,1,1,1,1,N,5,9
1104,1,1,1,1,1,N,6,11
1105,1,N,2,1,1,N,N,N
1106,2,6,1,3,0,N,0,7
1107,1,N,2,1,1,N,N,3
1108,9,6,1,1,2,N,3,7
1109,1,1,1,1,1,N,7,12
1110,1,4,1,1,1,N,7,4
1111,1,4,2,1,2,N,2,9
1112,2,N,2,1,1,N,N,2
1113,1,6,1,1,1,N,0,3
1114,2,6,1,1,1,N,9,5
1115,3,2,1,1,1,N,3,5
1116,2,N,2,1,1,N,N,2
1117,2,6,1,1,2,N,3,7
1118,8,1,2,1,2,N,6,10
1119,1,1,2,1,1,N,7,11
1120,1,N,2,1,2,N,N,1
1121,1,1,1,1,1,N,9,12
1122,1,1,1,1,1,N,9,9
1123,1,6,1,1,2,N,2,4
1124,1,1,1,1,1,N,9,9
1125,1,1,1,1,1,N,8,11
1126,1,6,1,3,0,N,0,7
1127,1,6,1,1,2,N,6,10
1128,1,N,2,1,1,N,N,1
1129,1,1,2,1,1,N,2,7
1130,2,1,2,1,1,N,0,7
1131,1,6,2,1,2,N,5,8
1132,6,6,1,2,0,N,0,5
1133,6,N,1,1,2,N,N,N
1134,1,2,2,1,1,N,9,10
1135,2,6,2,1,1,N,3,4
1136,1,1,2,1,1,N,9,12
1137,1,1,2,1,2,N,6,9
1138,6,1,2,1,1,N,9,12
1139,1,1,1,1,2,4,9,9
1140,1,6,1,1,1,N,1,4
1141,8,6,2,1,2,N,5,9
1142,1,2,1,1,1,N,7,9
1143,1,1,1,1,1,N,7,7
1144,1,6,2,1,2,N,6,9
1145,2,2,2,1,2,N,0,9
1146,2,1,2,1,2,N,8,7
1147,1,4,1,1,2,N,9,9
1148,1,1,2,1,2,N,3,4
1149,2,N,2,1,2,N,N,3
1150,1,6,1,1,1,N,8,9
1151,1,1,1,1,1,N,7,5
1152,3,6,1,1,1,N,0,3
1153,2,1,1,1,1,N,9,9
1154,8,N,1,1,2,N,N,3
1155,1,6,1,1,1,N,9,10
1156,1,1,2,1,1,N,9,11
1157,6,6,1,1,1,N,0,4
1158,1,6,1,2,0,N,3,8
1159,1,6,2,1,2,N,3,7
1160,5,N,1,1,1,N,N,N
1161,1,6,2,1,2,N,5,10
1162,1,1,1,1,1,N,8,10
1163,1,4,2,1,1,N,9,10
1164,1,1,2,1,1,N,2,6
1165,1,1,2,1,1,N,5,8
1166,1,3,1,1,1,N,2,8
1167,1,6,2,1,1,N,9,11
1168,2,6,1,1,2,N,3,11
1169,2,4,1,1,1,N,6,5
1170,1,6,1,1,2,N,8,5
1171,6,6,1,1,1,N,6,9
1172,2,1,1,1,1,N,4,7
1173,2,2,2,1,1,N,5,5
1174,1,N,1,1,1,N,N,N
1175,2,6,2,1,2,N,8,7
1176,6,1,2,1,1,N,0,9
1177,2,N,2,1,1,N,N,3
1178,9,N,2,1,2,N,N,2
1179,8,6,1,1,2,N,4,8
1180,2,6,2,1,2,N,0,7
1181,1,1,1,1,2,N,9,9
1182,8,4,1,1,2,N,2,8
1183,1,6,2,1,1,N,2,7
1184,1,2,1,1,1,N,8,8
1185,2,4,1,1,2,N,2,3
1186,1,6,1,1,1,N,1,4
1187,1,1,2,1,1,N,3,8
1188,1,6,1,1,2,N,2,5
1189,1,1,2,1,1,N,3,10
1190,1,4,2,1,1,N,9,9
1191,1,4,2,1,1,N,3,5
1192,1,4,2,1,1,N,2,3
1193,1,N,1,1,2,N,N,1
1194,1,N,2,1,1,N,N,3
1195,1,N,2,1,2,N,N,1
1196,9,1,1,1,1,N,9,9
1197,1,1,2,1,1,N,8,10
1198,1,6,1,1,2,N,0,4
1199,1,4,2,1,1,N,8,9
1200,2,6,1,1,1,N,0,5
1201,6,6,2,3,0,N,1,1
1202,1,1,1,1,1,N,5,5
1203,1,N,1,1,1,N,N,3
1204,6,2,1,1,1,N,4,5
1205,1,6,1,3,0,N,1,7
1206,3,4,2,1,2,N,6,7
1207,1,6,2,3,0,N,0,8
1208,6,1,1,1,1,N,9,9
1209,1,N,1,1,2,N,N,3
1210,9,1,1,1,2,N,7,5
1211,1,4,2,1,1,N,5,1
1212,1,6,2,1,2,N,0,3
1213,1,5,2,1,1,N,2,3
1214,2,6,2,1,2,N,0,4
1215,6,6,2,3,0,N,0,7
1216,1,1,1,1,1,N,8,10
1217,2,4,1,1,1,N,2,7
1218,6,N,1,1,2,N,N,2
1219,1,1,1,1,1,N,8,12
1220,6,N,2,1,1,N,N,3
1221,1,1,1,1,1,N,7,9
1222,1,6,2,1,1,N,6,9
1223,9,6,2,1,1,N,0,6
1224,9,N,1,1,2,N,N,3
1225,1,1,2,1,1,N,9,9
1226,1,N,2,1,1,N,N,3
1227,9,1,1,1,1,N,9,12
1228,3,N,2,1,2,N,N,2
1229,2,6,2,1,1,N,0,4
1230,2,3,2,1,1,N,2,4
1231,1,1,2,1,1,N,1,8
1232,1,1,1,1,2,N,7,5
1233,1,6,2,3,0,N,0,7
1234,1,1,1,1,1,N,2,7
1235,3,3,2,1,1,N,5,7
1236,1,N,2,1,1,N,N,N
1237,1,N,1,1,1,N,N,4
1238,3,1,1,1,1,N,4,5
1239,2,6,2,1,1,N,0,4
1240,1,6,1,1,2,N,9,9
1241,1,N,1,1,2,N,N,3
1242,1,6,2,1,1,N,1,7
1243,1,1,2,1,1,N,6,5
1244,1,1,2,1,2,N,2,4
1245,1,1,1,1,1,N,9,11
1246,6,1,2,1,1,N,7,10
1247,2,3,1,2,0,N,3,5
1248,1,1,2,1,1,N,5,9
1249,2,6,1,1,1,N,2,7
1250,2,6,1,1,2,N,0,4
1251,1,4,1,1,1,N,6,3
1252,1,6,2,3,0,N,2,8
1253,2,4,1,1,2,N,8,7
1254,1,6,1,1,1,N,0,5
1255,1,1,1,1,1,N,9,11
1256,1,6,1,1,2,N,2,5
1257,1,1,2,1,1,N,4,5
1258,6,6,1,3,0,N,0,7
1259,6,3,2,1,2,N,5,4
1260,2,N,2,1,1,N,N,3
1261,1,1,2,1,1,N,1,7
1262,2,6,1,1,2,N,4,7
1263,1,6,2,2,0,N,1,5
1264,6,1,1,1,1,N,5,7
1265,2,6,2,1,2,N,4,7
1266,1,1,1,1,1,N,9,12
1267,1,N,2,1,1,N,N,3
1268,2,2,2,1,2,N,7,9
1269,1,6,1,1,1,N,5,10
1270,3,6,1,1,2,N,3,7
1271,3,N,2,1,1,N,N,3
1272,2,N,1,1,2,N,N,3
1273,1,1,2,1,1,N,5,5
1274,2,6,2,1,2,N,6,9
1275,3,N,2,1,1,N,N,1
1276,6,1,1,1,2,N,1,5
1277,2,1,2,1,1,N,2,6
1278,2,6,2,1,2,N,4,7
1279,8,6,2,1,2,N,3,4
1280,6,1,2,1,1,N,7,9
1281,1,1,1,1,1,N,8,10
1282,1,N,1,1,1,N,N,3
1283,1,N,2,1,1,N,N,3
1284,6,1,1,1,1,5,8,9
1285,2,6,2,1,1,N,0,8
1286,1,1,2,1,1,N,2,5
1287,1,1,1,1,1,N,9,10
1288,3,1,2,1,1,N,4,5
1289,1,1,1,1,1,N,1,10
1290,1,1,2,1,1,N,8,8
1291,5,N,1,1,1,N,N,2
1292,1,1,2,1,1,N,5,7
1293,1,1,1,1,1,N,8,9
1294,1,6,1,3,0,N,3,7
1295,1,3,2,1,2,N,8,10
1296,1,6,1,1,1,N,9,11
1297,2,N,2,1,1,N,N,N
1298,2,3,2,1,2,N,3,3
1299,1,6,2,1,2,N,2,4
1300,1,1,2,1,1,N,9,10
1301,1,1,1,1,1,4,9,10
1302,3,1,2,1,1,N,2,5
1303,1,1,1,1,1,N,7,10
1304,2,6,1,1,1,N,0,5
1305,1,6,2,1,1,N,0,9
1306,6,6,1,3,0,N,8,7
1307,1,1,2,1,1,N,1,5
1308,1,6,2,1,1,N,0,4
1309,1,6,2,1,1,N,0,4
1310,2,6,2,1,1,N,1,5
1311,1,1,1,1,1,N,9,5
1312,3,6,2,1,2,N,1,7
1313,1,1,2,1,1,N,5,10
1314,1,1,2,1,1,N,0,7
1315,2,4,2,1,1,N,4,5
1316,2,1,1,1,2,5,5,5
1317,1,6,1,1,1,N,3,4
1318,1,N,1,1,1,N,N,1
1319,3,N,1,1,2,N,N,1
1320,8,N,2,1,1,N,N,3
1321,1,N,2,1,1,N,N,3
1322,2,6,1,1,1,N,7,5
1323,1,N,1,1,1,N,N,3
1324,1,1,1,1,1,N,2,5
1325,6,6,1,1,1,N,6,12
1326,6,2,1,1,2,N,9,12
1327,6,6,2,1,1,N,7,10
1328,1,N,1,1,1,N,N,2
1329,1,6,2,1,2,N,9,12
1330,1,6,2,2,0,N,1,6
1331,2,6,2,1,2,N,5,8
1332,2,4,2,1,2,N,8,7
1333,1,4,2,1,2,N,4,7
1334,2,6,1,1,1,N,1,4
1335,2,1,2,1,1,N,1,8
1336,2,1,2,1,1,N,0,5
1337,1,4,1,1,1,N,9,11
1338,1,1,1,1,1,N,4,5
1339,1,1,1,1,1,N,4,7
1340,1,6,1,1,1,N,8,9
1341,2,2,1,2,0,N,0,6
1342,1,6,2,1,1,N,3,7
1343,1,1,1,1,1,N,6,11
1344,2,3,2,1,2,N,8,9
1345,1,6,1,1,1,N,0,4
1346,6,1,1,1,1,N,9,11
1347,2,1,2,1,1,N,6,5
1348,3,3,2,1,2,N,2,5
1349,1,6,1,1,1,N,9,11
1350,1,1,2,1,1,N,8,10
1351,1,6,2,3,0,N,4,7
1352,1,1,1,1,1,N,9,9
1353,1,1,2,1,2,N,1,10
1354,2,N,2,1,1,N,N,3
1355,1,1,1,1,1,N,8,1
1356,8,2,1,1,2,N,3,3
1357,1,1,1,1,1,N,8,10
1358,2,4,1,2,0,N,7,5
1359,1,1,2,1,1,2,5,1
1360,1,1,1,1,2,N,7,9
1361,1,1,1,1,2,N,6,9
1362,1,4,2,1,1,N,3,7
1363,2,4,1,1,2,N,3,5
1364,3,1,1,1,2,N,6,5
1365,6,N,2,1,1,N,N,1
1366,2,6,2,1,1,N,3,8
1367,1,N,2,1,1,N,N,N
1368,1,1,2,1,2,N,9,12
1369,2,1,1,1,1,N,8,7
1370,1,1,2,1,1,N,5,5
1371,2,1,2,1,1,N,6,5
1372,1,1,2,1,1,N,8,9
1373,2,6,1,1,1,N,8,11
1374,1,4,1,1,2,N,8,9
1375,2,N,2,1,2,N,N,N
1376,1,6,1,1,1,N,7,9
1377,1,6,1,1,1,N,9,9
1378,1,1,1,1,1,N,6,6
1379,2,6,2,1,1,N,1,5
1380,2,3,1,1,1,N,4,3
1381,2,6,1,1,2,N,0,7
1382,6,6,2,1,2,N,3,9
1383,1,1,2,1,1,N,7,9
1384,2,1,2,1,1,N,4,7
1385,2,6,1,1,1,N,8,10
1386,1,3,2,1,1,N,3,4
1387,1,1,2,1,1,N,1,9
1388,1,1,2,1,1,N,9,10
1389,1,6,1,1,1,N,9,11
1390,2,6,2,1,2,N,0,10
1391,2,6,1,1,2,N,0,4
1392,1,6,1,1,1,N,0,4
1393,2,6,2,3,0,N,0,4
1394,1,6,1,1,1,N,5,7
1395,1,6,2,1,2,N,0,4
1396,1,6,1,1,1,N,8,9
1397,1,6,1,1,2,N,6,5
1398,1,N,2,1,1,N,N,2
1399,1,4,1,1,2,N,8,9
1400,1,6,1,1,1,N,8,5
1401,2,6,1,1,2,N,4,5
1402,1,6,1,1,2,N,8,9
1403,1,6,1,1,2,N,1,4
1404,2,6,2,1,2,N,2,7
1405,2,6,1,1,1,N,4,8
1406,1,1,2,1,1,N,5,9
1407,1,1,2,1,1,N,0,4
1408,1,6,1,3,0,N,1,7
1409,2,1,2,1,1,N,0,6
1410,1,N,1,1,1,N,N,2
1411,1,3,2,2,0,N,2,4
1412,6,6,2,1,2,N,5,10
1413,2,N,1,1,2,N,N,3
1414,1,6,2,3,0,N,9,11
1415,1,6,1,2,0,N,0,5
1416,2,1,2,1,1,N,7,9
1417,2,6,2,3,0,N,0,7
1418,1,N,1,1,2,N,N,2
1419,5,3,2,1,2,N,2,6
1420,2,N,2,1,2,N,N,1
1421,2,6,1,1,2,N,4,8
1422,8,4,1,1,2,N,4,5
1423,3,6,2,1,1,N,7,7
1424,1,6,1,1,2,N,2,7
1425,1,6,2,1,1,N,3,5
1426,2,6,2,3,1,N,4,9
1427,9,N,1,1,1,N,N,2
1428,6,6,2,1,1,N,1,5
1429,1,N,1,1,2,N,N,3
1430,1,3,1,1,2,N,3,3
1431,1,1,2,1,2,N,6,9
1432,1,5,1,1,2,N,3,7
1433,1,N,1,1,1,N,N,1
1434,1,6,2,1,1,N,2,7
1435,1,1,1,1,2,N,7,9
1436,2,1,2,1,1,N,1,6
1437,1,N,1,1,2,N,N,3
1438,2,6,2,1,2,N,6,8
1439,1,1,1,1,1,N,5,5
1440,6,N,1,1,2,N,N,2
1441,1,6,1,1,2,N,5,9
1442,2,6,1,1,1,N,5,5
1443,2,5,1,1,2,N,8,5
1444,2,1,2,1,2,N,0,5
1445,1,N,1,1,1,N,N,3
1446,1,N,1,1,2,N,N,3
1447,1,1,2,1,1,N,6,10
1448,6,6,1,1,1,N,9,11
1449,1,6,1,1,2,N,9,10
1450,1,2,1,1,1,1,8,10
1451,1,6,1,1,2,N,1,7
1452,2,N,2,1,2,N,N,N
1453,1,4,2,1,1,N,3,7
1454,2,4,1,1,2,N,6,7
1455,6,1,2,1,2,N,3,5
1456,1,4,2,1,1,N,0,10
1457,1,3,1,1,1,N,3,4
1458,6,1,1,1,2,N,0,4
1459,1,1,2,1,1,N,7,10
1460,6,4,1,1,1,N,5,7
1461,1,6,1,2,0,N,0,3
1462,3,1,2,1,1,N,4,5
1463,1,N,1,1,2,N,N,3
1464,2,6,1,1,2,N,1,5
1465,1,1,2,1,1,N,4,5
1466,1,1,2,1,1,N,0,5
1467,1,6,2,1,2,N,3,5
1468,2,2,1,1,2,N,2,4
1469,6,6,2,1,1,N,0,4
1470,1,1,1,1,2,N,2,3
1471,8,1,2,1,2,N,9,11
1472,2,6,1,2,0,N,2,7
1473,1,6,1,2,0,N,0,5
1474,8,4,2,1,2,N,4,8
1475,1,6,2,1,1,N,3,7
1476,1,6,1,1,2,N,1,7
1477,1,1,2,1,2,N,1,7
1478,1,6,1,1,2,N,0,4
1479,1,6,1,3,0,N,1,9
1480,1,3,2,1,1,N,3,5
1481,2,6,1,1,2,N,4,7
1482,1,1,1,1,1,N,8,10
1483,1,1,2,1,1,N,8,10
1484,8,6,1,1,2,N,2,7
1485,6,6,2,1,2,N,0,9
1486,1,6,1,1,1,N,6,10
1487,1,6,2,1,2,N,0,4
1488,8,N,1,1,2,N,N,N
1489,6,1,2,1,1,N,7,9
1490,3,1,1,1,1,N,7,10
1491,2,1,2,1,2,N,6,8
1492,1,1,1,1,1,N,9,10
1493,1,N,1,1,2,N,N,3
1494,6,1,2,1,2,N,8,10
1495,6,1,1,1,1,N,9,12
1496,1,4,1,1,1,N,4,9
1497,1,1,2,1,1,N,3,7
1498,1,6,2,1,1,N,1,7
1499,2,6,2,1,1,N,5,9
1500,1,N,1,1,1,N,N,3
1501,1,6,2,1,1,N,0,5
1502,1,1,1,1,1,N,1,7
1503,9,6,2,1,2,N,0,4
1504,1,1,1,1,1,N,9,10
1505,5,3,2,2,0,N,0,3
1506,1,1,1,1,2,N,5,10
1507,5,6,1,1,2,N,5,9
1508,9,3,2,1,1,N,0,4
1509,1,1,2,1,1,N,9,11
1510,1,N,1,1,1,N,N,3
1511,1,N,2,1,1,N,N,N
1512,1,N,1,1,1,N,N,1
1513,1,6,2,1,1,N,4,9
1514,2,N,1,1,1,N,N,3
1515,1,6,2,1,1,N,5,9
1516,1,1,1,1,1,N,2,1
1517,1,1,2,1,1,N,8,9
